hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 900.00000, 106.346, 110.286, 103.628, 0, 2429.72, 2574.13, 3100.19, 0.0560133
0, 1800.00000, 107.015, 110.915, 104.379, 0, 2373.75, 2513.16, 3034.41, 0.041597
0, 2700.00000, 108.548, 112.22, 106.169, 0, 2218.43, 2341.92, 2829.62, 0.0386785
1, 0.00000, 107.402, 111.18, 104.85, 0, 2336.47, 2469.84, 2974.44, 0.0625539
1, 900.00000, 107.613, 111.47, 105.037, 0, 2316.96, 2451.35, 2962.46, 0.0408363
1, 1800.00000, 108.437, 112.122, 106.025, 0, 2233.09, 2357.48, 2845.82, 0.0352402
1, 2700.00000, 107.894, 111.625, 105.398, 0, 2294.65, 2424.15, 2919.18, 0.0316344
2, 0.00000, 107.587, 111.372, 105.042, 0, 2317.89, 2450.41, 2957.91, 0.0379659
2, 900.00000, 108.251, 111.971, 105.795, 0, 2257.98, 2384.86, 2878.3, 0.0390429
2, 1800.00000, 107.365, 111.311, 104.714, 0, 2349.38, 2488.35, 3011.39, 0.0394207
2, 2700.00000, 108.202, 112.042, 105.689, 0, 2267.07, 2397.51, 2903.76, 0.0432422
3, 0.00000, 109.549, 113.128, 107.273, 0, 2141.49, 2257.74, 2726.8, 0.0311234
3, 900.00000, 108.242, 112.173, 105.695, 0, 2275.84, 2409.4, 2925.62, 0.0389301
3, 1800.00000, 109.364, 113.083, 107.018, 0, 2164.93, 2285.7, 2771.36, 0.0313012
3, 2700.00000, 107.911, 111.79, 105.357, 0, 2301.11, 2434.87, 2949.53, 0.0412785
4, 0.00000, 108.312, 112.086, 105.853, 0, 2265.05, 2393.49, 2895.34, 0.0345221
4, 900.00000, 109.076, 112.666, 106.77, 0, 2191.7, 2311.03, 2787.18, 0.0315071
4, 1800.00000, 107.989, 111.728, 105.516, 0, 2291.88, 2421.18, 2920.32, 0.0395962
4, 2700.00000, 109.058, 112.667, 106.751, 0, 2188.34, 2307.59, 2787.6, 0.0332565
5, 0.00000, 107.933, 111.824, 105.376, 0, 2302.84, 2436.63, 2949.82, 0.0403119
5, 900.00000, 108.533, 112.294, 106.097, 0, 2243.06, 2369.61, 2867.21, 0.0399282
5, 1800.00000, 108.43, 112.13, 106.018, 0, 2239.54, 2364.45, 2860.41, 0.0426644
5, 2700.00000, 107.986, 111.866, 105.451, 0, 2291.29, 2424.03, 2938.77, 0.0413769
6, 0.00000, 108.82, 112.621, 106.407, 0, 2217.21, 2342.97, 2846.23, 0.0370791
6, 900.00000, 108.086, 111.971, 105.57, 0, 2281.04, 2413.45, 2930.75, 0.0405588
6, 1800.00000, 108.485, 112.113, 106.109, 0, 2247.15, 2370.55, 2852.74, 0.0293112
6, 2700.00000, 109.09, 112.631, 106.822, 0, 2204.51, 2322.82, 2791.68, 0.0472441
7, 0.00000, 108.033, 111.854, 105.559, 0, 2297.02, 2428.16, 2932.46, 0.0338309
7, 900.00000, 108.197, 111.739, 105.892, 0, 2283.34, 2406.01, 2881.8, 0.039735
7, 1800.00000, 109.07, 112.558, 106.851, 0, 2207.58, 2324.14, 2786.82, 0.0327137
7, 2700.00000, 109.173, 112.611, 107.007, 0, 2193.65, 2307.67, 2766.07, 0.0276737
8, 0.00000, 108.492, 112.026, 106.226, 0, 2248.74, 2368.34, 2837.21, 0.0405508
8, 900.00000, 109.544, 112.902, 107.454, 0, 2152.86, 2261.99, 2707.5, 0.0347929
8, 1800.00000, 109.169, 112.378, 107.131, 0, 2202.56, 2310.25, 2741.01, 0.0379316
8, 2700.00000, 108.406, 111.669, 106.287, 0, 2264.2, 2376.9, 2820.03, 0.0386031
9, 0.00000, 107.365, 110.689, 105.109, 0, 2355.57, 2474.86, 2929.15, 0.0379185
9, 900.00000, 107.886, 111.13, 105.726, 0, 2309.24, 2423.44, 2866.19, 0.0460082
9, 1800.00000, 107.902, 111.095, 105.81, 0, 2309.92, 2421.92, 2858.35, 0.0467085
9, 2700.00000, 108.979, 112.028, 107.007, 0, 2212.65, 2316.17, 2729.97, 0.0426679
10, 0.00000, 108.478, 111.859, 106.322, 0, 2249.64, 2363.49, 2815.32, 0.0516223
10, 900.00000, 108.432, 111.551, 106.4, 0, 2249.76, 2357.05, 2783.01, 0.0490869
10, 1800.00000, 109.023, 112.109, 107.058, 0, 2183.28, 2285.92, 2707.58, 0.0505405
10, 2700.00000, 107.646, 111.023, 105.442, 0, 2318.3, 2435.75, 2897.49, 0.067792
11, 0.00000, 108.319, 111.562, 106.236, 0, 2248.89, 2359.09, 2801.36, 0.0615214
11, 900.00000, 109.063, 112.189, 107.081, 0, 2174.42, 2277.54, 2696.62, 0.0570362
11, 1800.00000, 107.766, 111.214, 105.534, 0, 2296.86, 2416.07, 2883.24, 0.0595869
11, 2700.00000, 107.823, 111.326, 105.571, 0, 2294.34, 2414.85, 2887.93, 0.0699069
12, 0.00000, 109.482, 112.676, 107.49, 0, 2121.29, 2224.56, 2654.25, 0.0623675
12, 900.00000, 107.398, 110.82, 105.142, 0, 2328.55, 2449.14, 2917.21, 0.0732508
12, 1800.00000, 107.467, 110.974, 105.176, 0, 2321.79, 2444.35, 2917.61, 0.0777069
12, 2700.00000, 107.612, 111.041, 105.381, 0, 2308.49, 2428.07, 2894.4, 0.070073
13, 0.00000, 107.835, 111.33, 105.59, 0, 2287.54, 2407.43, 2879.94, 0.0728292
13, 900.00000, 107.421, 110.875, 105.159, 0, 2330.46, 2451.73, 2921.11, 0.0748931
13, 1800.00000, 107.447, 110.838, 105.2, 0, 2320.16, 2439.33, 2900.79, 0.0847734
13, 2700.00000, 105.905, 109.389, 103.497, 0, 2453.28, 2582.94, 3064.81, 0.0913046
14, 0.00000, 106.859, 110.277, 104.566, 0, 2355.36, 2477.26, 2948.02, 0.0634366
14, 900.00000, 107.002, 110.51, 104.69, 0, 2344.96, 2468.49, 2949.26, 0.0646924
14, 1800.00000, 107.579, 110.854, 105.414, 0, 2301.14, 2415.49, 2865.85, 0.0653708
14, 2700.00000, 107.54, 110.854, 105.346, 0, 2301.59, 2417.19, 2873.23, 0.0616248
15, 0.00000, 107.044, 110.378, 104.797, 0, 2361.56, 2480.91, 2938.96, 0.0634043
15, 900.00000, 107.591, 110.999, 105.359, 0, 2302.83, 2420.86, 2887.09, 0.0631524
15, 1800.00000, 106.651, 110.174, 104.277, 0, 2401.65, 2528.78, 3009.18, 0.0819413
15, 2700.00000, 107.895, 111.193, 105.728, 0, 2259.32, 2372.58, 2822.06, 0.0801845
16, 0.00000, 106.903, 110.478, 104.511, 0, 2356.07, 2482.92, 2968.25, 0.0893883
16, 900.00000, 106.487, 110.17, 104.001, 0, 2405.81, 2538.64, 3039.33, 0.0927783
16, 1800.00000, 106.301, 110.007, 103.793, 0, 2433.5, 2568.32, 3071.48, 0.0941133
16, 2700.00000, 107.368, 110.938, 105.036, 0, 2319.23, 2443.54, 2928.38, 0.0862722
17, 0.00000, 106.7, 110.408, 104.216, 0, 2384.33, 2516.68, 3014.56, 0.0917701
17, 900.00000, 107.162, 110.754, 104.796, 0, 2323.8, 2448.91, 2933.22, 0.091363
17, 1800.00000, 106.785, 110.247, 104.437, 0, 2380.6, 2505.77, 2982.2, 0.0816898
17, 2700.00000, 106.844, 110.361, 104.47, 0, 2375.29, 2501.79, 2982.4, 0.0887435
18, 0.00000, 106.918, 110.368, 104.61, 0, 2362.51, 2486.15, 2962.79, 0.076782
18, 900.00000, 105.343, 108.922, 102.849, 0, 2495.93, 2631.8, 3130.58, 0.100343
18, 1800.00000, 105.388, 108.959, 102.858, 0, 2486.99, 2622.56, 3113.69, 0.119304
18, 2700.00000, 104.846, 108.696, 102.13, 0, 2525.25, 2671.96, 3194.67, 0.116182
19, 0.00000, 104.056, 108.063, 101.19, 0, 2609.13, 2766.58, 3311.67, 0.124713
19, 900.00000, 104.858, 108.689, 102.153, 0, 2540.78, 2688.13, 3210.29, 0.111658
19, 1800.00000, 104.421, 108.252, 101.652, 0, 2583.3, 2733.87, 3257, 0.126719
19, 2700.00000, 104.45, 108.287, 101.686, 0, 2565.49, 2715.08, 3240, 0.126159
20, 0.00000, 104.589, 108.57, 101.772, 0, 2542.29, 2695.11, 3240.11, 0.114732
20, 900.00000, 104.168, 108.364, 101.172, 0, 2586.78, 2749.31, 3313.16, 0.130314
20, 1800.00000, 104.553, 108.565, 101.695, 0, 2554.59, 2709.44, 3257.8, 0.118547
20, 2700.00000, 104.196, 108.189, 101.28, 0, 2603.95, 2761.76, 3307.7, 0.11811
21, 0.00000, 104.3, 108.227, 101.453, 0, 2569.47, 2723.02, 3260.57, 0.107404
21, 900.00000, 104.337, 108.401, 101.418, 0, 2586.45, 2744.96, 3302.63, 0.10698
21, 1800.00000, 104.888, 108.939, 102.018, 0, 2536.73, 2691.57, 3240.9, 0.107657
21, 2700.00000, 104.874, 108.888, 102.003, 0, 2557.78, 2713.02, 3258.17, 0.10632
22, 0.00000, 105.453, 109.464, 102.637, 0, 2505.8, 2657.17, 3197.41, 0.110029
22, 900.00000, 105.249, 109.258, 102.419, 0, 2512.84, 2664.91, 3208.5, 0.0997085
22, 1800.00000, 104.816, 108.959, 101.877, 0, 2552.64, 2711.47, 3273.31, 0.124016
22, 2700.00000, 106.111, 110.075, 103.388, 0, 2416.46, 2560.55, 3098.05, 0.0913285
23, 0.00000, 105.404, 109.489, 102.542, 0, 2502.65, 2656.04, 3208.4, 0.0791693
23, 900.00000, 106.392, 110.236, 103.721, 0, 2410.18, 2550.26, 3070.22, 0.0764645
23, 1800.00000, 105.914, 109.921, 103.123, 0, 2451.45, 2598.99, 3137.99, 0.079838
23, 2700.00000, 105.982, 110.015, 103.169, 0, 2456.5, 2605.2, 3146.52, 0.0619478
24, 0.00000, 105.623, 109.691, 102.774, 0, 2497.92, 2650.21, 3199.44, 0.0582836
24, 900.00000, 106.346, 110.286, 103.628, 0, 2429.72, 2574.13, 3100.19, 0.0560138
24, 1800.00000, 107.015, 110.915, 104.379, 0, 2373.75, 2513.16, 3034.41, 0.041597
24, 2700.00000, 108.548, 112.22, 106.169, 0, 2218.43, 2341.92, 2829.62, 0.0386785
25, 0.00000, 107.402, 111.18, 104.85, 0, 2336.47, 2469.84, 2974.44, 0.0625539
25, 900.00000, 107.613, 111.47, 105.037, 0, 2316.96, 2451.35, 2962.46, 0.0408363
25, 1800.00000, 108.437, 112.122, 106.025, 0, 2233.09, 2357.48, 2845.82, 0.0352402
25, 2700.00000, 107.894, 111.625, 105.398, 0, 2294.65, 2424.15, 2919.18, 0.0316344
26, 0.00000, 107.587, 111.372, 105.042, 0, 2317.89, 2450.41, 2957.91, 0.0379659
26, 900.00000, 108.251, 111.971, 105.795, 0, 2257.98, 2384.86, 2878.3, 0.0390429
26, 1800.00000, 107.365, 111.311, 104.714, 0, 2349.38, 2488.35, 3011.39, 0.0394207
26, 2700.00000, 108.202, 112.042, 105.689, 0, 2267.07, 2397.51, 2903.76, 0.0432422
27, 0.00000, 109.549, 113.128, 107.273, 0, 2141.49, 2257.74, 2726.8, 0.0311234
27, 900.00000, 108.242, 112.173, 105.695, 0, 2275.84, 2409.4, 2925.62, 0.0389301
27, 1800.00000, 109.364, 113.083, 107.018, 0, 2164.93, 2285.7, 2771.36, 0.0313012
27, 2700.00000, 107.911, 111.79, 105.357, 0, 2301.11, 2434.87, 2949.53, 0.0412785
28, 0.00000, 108.312, 112.086, 105.853, 0, 2265.05, 2393.49, 2895.34, 0.0345221
28, 900.00000, 109.076, 112.666, 106.77, 0, 2191.7, 2311.03, 2787.18, 0.0315071
28, 1800.00000, 107.989, 111.728, 105.516, 0, 2291.88, 2421.18, 2920.32, 0.0395962
28, 2700.00000, 109.058, 112.667, 106.751, 0, 2188.34, 2307.59, 2787.6, 0.0332565
29, 0.00000, 107.933, 111.824, 105.376, 0, 2302.84, 2436.63, 2949.82, 0.0403119
29, 900.00000, 108.533, 112.294, 106.097, 0, 2243.06, 2369.61, 2867.21, 0.0399282
29, 1800.00000, 108.43, 112.13, 106.018, 0, 2239.54, 2364.45, 2860.41, 0.0426644
29, 2700.00000, 107.986, 111.866, 105.451, 0, 2291.29, 2424.03, 2938.77, 0.0413769
