hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 900.00000, 115.243, 96.9269, 125.645, 0, 1186.72, 1181.76, 27.6898, 1.1403E-009
0, 1800.00000, 115.757, 97.8027, 125.885, 0, 1158.64, 1153.97, 26.6764, 3.19769E-009
0, 2700.00000, 116.125, 98.4948, 126.039, 0, 1139.09, 1134.47, 27.0287, 5.03936E-009
1, 0.00000, 116.18, 98.8046, 125.874, 0, 1118.7, 1114.17, 26.8216, 1.39502E-009
1, 900.00000, 116.637, 99.7677, 125.968, 0, 1083.42, 1079.06, 26.747, 1.14832E-008
1, 1800.00000, 116.66, 99.7316, 126.042, 0, 1088.37, 1084.1, 26.0427, 6.8092E-010
1, 2700.00000, 116.483, 99.3477, 126, 0, 1102.76, 1098.44, 26.009, 3.24916E-009
2, 0.00000, 115.908, 98.0804, 125.928, 0, 1150.16, 1145.41, 27.3786, 4.55218E-009
2, 900.00000, 116.717, 99.8264, 126.065, 0, 1085.56, 1081.25, 26.3913, 2.05499E-008
2, 1800.00000, 116.613, 99.6004, 126.042, 0, 1092.46, 1088.09, 26.5438, 6.25314E-008
2, 2700.00000, 117.086, 100.607, 126.151, 0, 1057.1, 1052.82, 26.8992, 1.74612E-008
3, 0.00000, 117.825, 102.169, 126.336, 0, 1003.42, 999.37, 27.0018, 4.72168E-008
3, 900.00000, 117.662, 101.772, 126.332, 0, 1015.49, 1011.42, 26.6792, 1.05884E-008
3, 1800.00000, 118.032, 102.568, 126.42, 0, 989.879, 985.804, 27.5299, 2.82326E-008
3, 2700.00000, 116.97, 100.29, 126.18, 0, 1069.39, 1065.04, 27.0142, 3.5204E-008
4, 0.00000, 117.032, 100.34, 126.255, 0, 1069.89, 1065.64, 26.3816, 2.02165E-009
4, 900.00000, 117.378, 101.138, 126.3, 0, 1041.84, 1037.57, 27.3573, 1.71843E-008
4, 1800.00000, 116.567, 99.4424, 126.099, 0, 1101.66, 1097.1, 27.4833, 1.72635E-008
4, 2700.00000, 117.039, 100.341, 126.283, 0, 1073, 1068.59, 27.3561, 1.60435E-008
5, 0.00000, 117.33, 101.14, 126.2, 0, 1036.61, 1032.39, 27.0983, 1.40188E-008
5, 900.00000, 117.081, 100.449, 126.266, 0, 1067.86, 1063.52, 27.0432, 7.94847E-009
5, 1800.00000, 116.488, 99.1854, 126.14, 0, 1111.98, 1107.52, 26.6, 1.12589E-008
