hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 900.00000, 106.283, 106.046, 105.894, 0, 1057.25, 1060.05, 1084.67, 0.0240213
0, 1800.00000, 107.141, 106.815, 106.83, 0, 1026.6, 1028.66, 1048.64, 0.021597
0, 2700.00000, 108.078, 108.011, 107.613, 0, 980.54, 985.013, 1016.99, 0.0274038
1, 0.00000, 107.436, 107.148, 107.09, 0, 1011.62, 1014.01, 1034.96, 0.0206816
1, 900.00000, 107.855, 107.43, 107.616, 0, 999.507, 1000.65, 1012.97, 0.0232491
1, 1800.00000, 108.212, 107.961, 107.864, 0, 979.749, 982.424, 1003.44, 0.0189628
1, 2700.00000, 107.984, 107.602, 107.713, 0, 993.462, 994.968, 1008.81, 0.0211803
2, 0.00000, 107.623, 107.281, 107.311, 0, 1005.75, 1007.66, 1026.75, 0.0203614
2, 900.00000, 108.371, 107.985, 108.111, 0, 976.996, 978.493, 992.26, 0.0204092
2, 1800.00000, 108.042, 107.391, 107.96, 0, 999.575, 998.674, 998.915, 0.0378367
2, 2700.00000, 108.722, 108.118, 108.628, 0, 969.996, 969.596, 970.83, 0.033152
3, 0.00000, 110.02, 109.652, 109.784, 0, 907.869, 909.715, 921.226, 0.0176266
3, 900.00000, 109.532, 108.778, 109.557, 0, 941.126, 939.765, 932.611, 0.0445318
3, 1800.00000, 110.203, 109.553, 110.169, 0, 910.601, 910.219, 906.4, 0.0344833
3, 2700.00000, 108.785, 108.139, 108.716, 0, 967.944, 967.379, 968.014, 0.0361705
4, 0.00000, 109.084, 108.543, 108.951, 0, 952.599, 952.993, 959.312, 0.0283713
4, 900.00000, 109.829, 109.443, 109.603, 0, 914.366, 916.145, 929.062, 0.0183873
4, 1800.00000, 108.643, 108.136, 108.474, 0, 967.441, 968.089, 976.549, 0.0258993
4, 2700.00000, 109.555, 109.107, 109.374, 0, 928.56, 929.668, 940, 0.0217472
5, 0.00000, 109.092, 108.265, 109.159, 0, 959.927, 957.706, 946.541, 0.0503536
5, 900.00000, 109.284, 108.61, 109.248, 0, 948.436, 947.656, 945.236, 0.0376782
5, 1800.00000, 108.691, 108.252, 108.476, 0, 963.402, 964.484, 977.799, 0.0220408
5, 2700.00000, 108.863, 108.15, 108.855, 0, 965.974, 964.607, 961.414, 0.0421788
6, 0.00000, 109.724, 109.009, 109.74, 0, 932.552, 931.325, 927.478, 0.0421065
6, 900.00000, 108.856, 108.238, 108.792, 0, 964.648, 964.138, 967.476, 0.0361573
6, 1800.00000, 109.312, 108.84, 109.14, 0, 936.657, 937.347, 945.588, 0.023953
6, 2700.00000, 110.567, 109.976, 110.508, 0, 887.118, 887.118, 887.251, 0.031125
7, 0.00000, 109.598, 108.805, 109.682, 0, 934.001, 932.055, 922.205, 0.0486735
7, 900.00000, 109.278, 108.724, 109.207, 0, 938.608, 938.514, 943.104, 0.0323439
7, 1800.00000, 110.948, 110.038, 111.125, 0, 876.12, 873.557, 855.3, 0.0562624
7, 2700.00000, 110.904, 109.943, 111.127, 0, 878.46, 875.477, 855.057, 0.0626004
8, 0.00000, 109.916, 108.866, 110.197, 0, 922.164, 918.02, 891.823, 0.0765132
8, 900.00000, 111.226, 109.997, 111.633, 0, 870.923, 865.965, 828.626, 0.0894107
8, 1800.00000, 111.085, 109.852, 111.493, 0, 874.954, 870.147, 832.889, 0.0924825
8, 2700.00000, 109.818, 108.782, 110.085, 0, 921.49, 917.708, 894.147, 0.0804045
9, 0.00000, 108.764, 107.565, 109.11, 0, 965.775, 959.98, 928.151, 0.0949929
9, 900.00000, 109.275, 108.044, 109.654, 0, 946.255, 940.625, 906.244, 0.0970712
9, 1800.00000, 109.441, 108.129, 109.912, 0, 940.088, 933.711, 894.198, 0.105477
9, 2700.00000, 110.922, 109.48, 111.46, 0, 879.762, 873.126, 823.89, 0.10798
10, 0.00000, 110.612, 108.956, 111.308, 0, 900.807, 892.237, 831.167, 0.131165
10, 900.00000, 109.891, 108.593, 110.34, 0, 917.394, 911.252, 871.958, 0.100493
10, 1800.00000, 110.003, 108.821, 110.38, 0, 910.85, 905.551, 873.22, 0.089484
10, 2700.00000, 109.072, 107.593, 109.645, 0, 959.553, 951.567, 905.027, 0.122784
11, 0.00000, 109.23, 107.99, 109.651, 0, 947.011, 941.03, 906.455, 0.100905
11, 900.00000, 110.051, 108.811, 110.476, 0, 909.912, 904.139, 865.042, 0.0956011
11, 1800.00000, 109.239, 107.823, 109.773, 0, 948.612, 941.342, 897.515, 0.116283
11, 2700.00000, 109.45, 108.077, 109.963, 0, 939.913, 932.91, 891.542, 0.115451
12, 0.00000, 110.092, 109.128, 110.323, 0, 901.361, 897.906, 876.729, 0.0694944
12, 900.00000, 108.445, 107.31, 108.778, 0, 973.767, 968.375, 942.017, 0.0921349
12, 1800.00000, 108.489, 107.355, 108.831, 0, 974.803, 969.496, 941.32, 0.0957717
12, 2700.00000, 108.894, 107.782, 109.225, 0, 953.228, 948.268, 922.2, 0.0891234
13, 0.00000, 109.147, 107.902, 109.572, 0, 949.005, 942.973, 909.128, 0.0995727
13, 900.00000, 108.751, 107.557, 109.134, 0, 962.733, 956.954, 926.226, 0.0955576
13, 1800.00000, 108.371, 107.259, 108.681, 0, 975.175, 969.843, 943.265, 0.0893329
13, 2700.00000, 106.097, 105.205, 106.233, 0, 1062.18, 1058.17, 1047.77, 0.0742527
14, 0.00000, 106.668, 105.786, 106.805, 0, 1040.08, 1036.42, 1025.68, 0.0701342
14, 900.00000, 107.093, 106.085, 107.334, 0, 1027.94, 1023.3, 1005.66, 0.083472
14, 1800.00000, 107.883, 106.912, 108.095, 0, 991.812, 987.625, 970.03, 0.0765611
14, 2700.00000, 107.895, 106.918, 108.106, 0, 990.749, 986.382, 969.102, 0.078105
15, 0.00000, 108.104, 106.799, 108.542, 0, 989.478, 982.336, 945.594, 0.109571
15, 900.00000, 108.572, 107.309, 108.988, 0, 970.51, 963.937, 930.343, 0.103334
15, 1800.00000, 107.995, 106.638, 108.472, 0, 998.108, 990.517, 951.248, 0.120035
15, 2700.00000, 108.056, 107.243, 108.153, 0, 978.118, 975.212, 965.333, 0.0593869
16, 0.00000, 107.632, 106.543, 107.908, 0, 1004.12, 998.782, 975.01, 0.088765
16, 900.00000, 107.957, 106.695, 108.35, 0, 994.648, 987.94, 955.509, 0.103585
16, 1800.00000, 108.077, 106.671, 108.578, 0, 995.287, 987.365, 946.318, 0.118287
16, 2700.00000, 108.434, 107.372, 108.715, 0, 970.872, 966.005, 944.267, 0.0826384
17, 0.00000, 107.932, 106.778, 108.261, 0, 995.372, 989.491, 960.677, 0.0925318
17, 900.00000, 107.55, 106.695, 107.681, 0, 1001.58, 998.062, 986.507, 0.0622194
17, 1800.00000, 107.355, 106.493, 107.471, 0, 1011.76, 1008.25, 998.8, 0.0656257
17, 2700.00000, 107.579, 106.631, 107.759, 0, 1005.26, 1001.05, 985.908, 0.0721724
18, 0.00000, 106.864, 106.271, 106.803, 0, 1027.76, 1026.62, 1033.52, 0.0415265
18, 900.00000, 104.805, 104.411, 104.573, 0, 1103.48, 1104.11, 1124.85, 0.026924
18, 1800.00000, 104.761, 104.384, 104.488, 0, 1103.47, 1104.19, 1122.63, 0.0261419
18, 2700.00000, 104.226, 103.794, 104.006, 0, 1128.07, 1127.9, 1143.08, 0.0294872
19, 0.00000, 103.776, 103.225, 103.645, 0, 1152.9, 1151.62, 1161.71, 0.0412216
19, 900.00000, 104.518, 104.062, 104.319, 0, 1120.34, 1120.24, 1134.82, 0.0312021
19, 1800.00000, 104.266, 103.878, 103.99, 0, 1126.04, 1126.63, 1145.09, 0.0268933
19, 2700.00000, 103.602, 103.404, 103.168, 0, 1147.89, 1150.58, 1180.69, 0.0288134
20, 0.00000, 103.506, 103.214, 103.155, 0, 1157.13, 1158.66, 1185.78, 0.0252547
20, 900.00000, 103.498, 102.948, 103.332, 0, 1168.1, 1167.11, 1176.6, 0.0364634
20, 1800.00000, 103.577, 103.36, 103.151, 0, 1155.18, 1157.8, 1189.21, 0.0287476
20, 2700.00000, 103.963, 103.595, 103.63, 0, 1141.85, 1142.9, 1164.87, 0.0263264
21, 0.00000, 102.961, 102.784, 102.484, 0, 1175.68, 1178.64, 1211.4, 0.0314281
21, 900.00000, 103.854, 103.498, 103.525, 0, 1148.92, 1150.06, 1174.88, 0.025798
21, 1800.00000, 104.384, 103.993, 104.095, 0, 1130.63, 1131.43, 1151.46, 0.0268749
21, 2700.00000, 105.23, 104.692, 105.043, 0, 1099.14, 1098.69, 1110.08, 0.0336936
22, 0.00000, 105.819, 105.199, 105.712, 0, 1079.91, 1078.54, 1083.49, 0.0401195
22, 900.00000, 104.915, 104.502, 104.643, 0, 1111.79, 1112.35, 1130.8, 0.026734
22, 1800.00000, 104.592, 104.077, 104.392, 0, 1129.13, 1128.56, 1142.53, 0.0336948
22, 2700.00000, 104.954, 104.76, 104.515, 0, 1106.41, 1109.26, 1140.88, 0.0271539
23, 0.00000, 105.149, 104.669, 104.924, 0, 1107.7, 1107.7, 1122.76, 0.029995
23, 900.00000, 105.847, 105.523, 105.495, 0, 1073.53, 1075.16, 1097.16, 0.0229226
23, 1800.00000, 105.192, 104.803, 104.887, 0, 1105.6, 1106.58, 1125.07, 0.0255306
23, 2700.00000, 106.093, 105.494, 105.947, 0, 1072.59, 1071.53, 1077.64, 0.0361523
24, 0.00000, 105.884, 105.219, 105.792, 0, 1084.81, 1083.18, 1087.13, 0.042704
24, 900.00000, 106.283, 106.046, 105.894, 0, 1057.25, 1060.05, 1084.67, 0.0240235
