hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 900.00000, 124.252, 123.991, 123.925, 0, 128.091, 127.907, 146.5, 0.0389188
0, 1800.00000, 124.772, 124.354, 124.541, 0, 113.45, 113.143, 123.793, 0.0466182
0, 2700.00000, 124.992, 124.637, 124.754, 0, 108.581, 108.341, 119.947, 0.038315
1, 0.00000, 124.767, 124.41, 124.493, 0, 113.16, 112.918, 125.833, 0.0442017
1, 900.00000, 124.913, 124.553, 124.651, 0, 110.148, 109.904, 121.902, 0.0410231
1, 1800.00000, 124.953, 124.65, 124.674, 0, 110.046, 109.86, 123.76, 0.039129
1, 2700.00000, 125.015, 124.638, 124.757, 0, 106.752, 106.506, 116.803, 0.0449686
2, 0.00000, 124.927, 124.481, 124.695, 0, 108.871, 108.557, 117.806, 0.0507471
2, 900.00000, 125.093, 124.707, 124.848, 0, 105.734, 105.481, 115.424, 0.0444107
2, 1800.00000, 125.08, 124.623, 124.865, 0, 106.341, 106.019, 113.561, 0.0488519
2, 2700.00000, 125.161, 124.773, 124.933, 0, 106.464, 106.204, 115.803, 0.0435712
3, 0.00000, 125.494, 125.112, 125.283, 0, 98.6197, 98.3815, 105.534, 0.0415929
3, 900.00000, 125.435, 124.937, 125.285, 0, 101.992, 101.646, 105.333, 0.0524596
3, 1800.00000, 125.618, 125.174, 125.455, 0, 97.3364, 97.054, 101.301, 0.050233
3, 2700.00000, 125.276, 124.761, 125.114, 0, 103.444, 103.087, 107.42, 0.0583779
4, 0.00000, 125.308, 124.802, 125.151, 0, 104.486, 104.137, 108.674, 0.0617431
4, 900.00000, 125.376, 124.918, 125.204, 0, 103.664, 103.354, 108.57, 0.0548072
4, 1800.00000, 125.146, 124.637, 124.975, 0, 107.042, 106.682, 111.315, 0.0629849
4, 2700.00000, 125.285, 124.837, 125.112, 0, 107.095, 106.789, 113.33, 0.0573681
5, 0.00000, 125.139, 124.711, 124.942, 0, 110.962, 110.656, 118.337, 0.0523204
5, 900.00000, 125.35, 124.856, 125.191, 0, 103.95, 103.612, 107.731, 0.06103
5, 1800.00000, 125.105, 124.64, 124.913, 0, 108.661, 108.336, 116.267, 0.0565297
5, 2700.00000, 125.036, 124.611, 124.84, 0, 114.527, 114.215, 123.39, 0.0515784
6, 0.00000, 125.397, 124.9, 125.265, 0, 106.851, 106.501, 111.201, 0.0627138
6, 900.00000, 125.209, 124.678, 125.077, 0, 108.845, 108.455, 112.95, 0.0630025
6, 1800.00000, 125.004, 124.617, 124.783, 0, 115.729, 115.453, 124.799, 0.0512158
6, 2700.00000, 125.398, 124.884, 125.278, 0, 108.33, 107.962, 109.118, 0.0735613
7, 0.00000, 124.82, 124.422, 124.645, 0, 128.763, 128.436, 137.135, 0.055678
7, 900.00000, 124.906, 124.41, 124.785, 0, 121.999, 121.611, 125.865, 0.0825241
7, 1800.00000, 125.184, 124.695, 125.076, 0, 118.77, 118.395, 120.554, 0.0821632
7, 2700.00000, 125.103, 124.613, 125.012, 0, 122.012, 121.634, 124.302, 0.0916337
8, 0.00000, 124.721, 124.341, 124.564, 0, 130.366, 130.075, 138.118, 0.0693532
8, 900.00000, 125.062, 124.638, 124.949, 0, 123.065, 122.755, 127.489, 0.0844551
8, 1800.00000, 124.987, 124.47, 124.922, 0, 126.444, 126.042, 125.93, 0.125756
8, 2700.00000, 124.725, 124.181, 124.653, 0, 129.247, 128.814, 129.562, 0.132134
9, 0.00000, 124.259, 123.805, 124.092, 0, 138.415, 138.063, 145.022, 0.109491
9, 900.00000, 124.477, 123.971, 124.359, 0, 133.392, 132.999, 136.318, 0.129583
9, 1800.00000, 123.945, 123.633, 123.769, 0, 157.867, 157.65, 170.719, 0.0873224
9, 2700.00000, 124.6, 124.198, 124.464, 0, 135.303, 135.014, 141.2, 0.104609
10, 0.00000, 124.223, 123.959, 124.032, 0, 151.159, 150.994, 164.976, 0.0672872
10, 900.00000, 124.19, 123.842, 124.021, 0, 145.946, 145.699, 156.354, 0.0900207
10, 1800.00000, 124.217, 123.889, 124.046, 0, 146.833, 146.613, 158.617, 0.0846201
10, 2700.00000, 124.01, 123.616, 123.865, 0, 152.249, 151.942, 162.935, 0.104724
11, 0.00000, 124.143, 123.781, 123.99, 0, 146.63, 146.373, 157.554, 0.0930036
11, 900.00000, 123.917, 123.769, 123.66, 0, 158.217, 158.2, 176.758, 0.0664793
11, 1800.00000, 124.207, 123.745, 124.098, 0, 142.304, 141.914, 148.437, 0.108118
11, 2700.00000, 124.196, 123.786, 124.07, 0, 144.733, 144.394, 153.704, 0.0916981
12, 0.00000, 124.479, 124.135, 124.314, 0, 133.866, 133.621, 143.7, 0.0696607
12, 900.00000, 123.998, 123.567, 123.852, 0, 146.351, 145.989, 155.543, 0.0970542
12, 1800.00000, 123.965, 123.603, 123.795, 0, 149.258, 148.961, 160.5, 0.0776267
12, 2700.00000, 123.901, 123.567, 123.724, 0, 152.089, 151.831, 165.612, 0.0739031
13, 0.00000, 124.046, 123.688, 123.891, 0, 149.529, 149.243, 161.49, 0.0788112
13, 900.00000, 123.926, 123.57, 123.756, 0, 151.135, 150.856, 163.501, 0.0812543
13, 1800.00000, 123.857, 123.565, 123.63, 0, 148.549, 148.359, 164.055, 0.0687406
13, 2700.00000, 123.26, 122.987, 122.992, 0, 159.753, 159.595, 179.533, 0.0750037
14, 0.00000, 123.476, 123.195, 123.226, 0, 155.15, 154.985, 173.622, 0.0729378
14, 900.00000, 123.541, 123.257, 123.315, 0, 157.197, 157.02, 175.599, 0.0709499
14, 1800.00000, 123.597, 123.37, 123.338, 0, 157.614, 157.522, 177.386, 0.0717855
14, 2700.00000, 123.617, 123.382, 123.353, 0, 155.958, 155.857, 175.96, 0.0712241
15, 0.00000, 123.597, 123.336, 123.345, 0, 157.138, 157.002, 175.19, 0.0766115
15, 900.00000, 123.771, 123.473, 123.553, 0, 154.788, 154.596, 171.439, 0.0745569
15, 1800.00000, 123.593, 123.302, 123.36, 0, 159.422, 159.227, 176.283, 0.0751801
15, 2700.00000, 123.562, 123.408, 123.252, 0, 157.163, 157.149, 179.805, 0.0697506
16, 0.00000, 123.602, 123.334, 123.338, 0, 153.98, 153.801, 172.188, 0.0626903
16, 900.00000, 123.69, 123.351, 123.464, 0, 152.846, 152.578, 168.331, 0.0709513
16, 1800.00000, 123.673, 123.319, 123.467, 0, 156.757, 156.464, 171.055, 0.0780928
16, 2700.00000, 123.829, 123.499, 123.63, 0, 151.729, 151.469, 166.837, 0.0673944
17, 0.00000, 123.609, 123.387, 123.329, 0, 157.048, 156.913, 176.577, 0.0581666
17, 900.00000, 123.189, 123.13, 122.83, 0, 172.35, 172.452, 200.801, 0.0799733
17, 1800.00000, 123.826, 123.419, 123.626, 0, 146.111, 145.783, 158.117, 0.086015
17, 2700.00000, 123.829, 123.477, 123.605, 0, 146.641, 146.371, 160.847, 0.0722897
18, 0.00000, 123.605, 123.283, 123.378, 0, 155.469, 155.231, 172.735, 0.071678
18, 900.00000, 122.759, 122.558, 122.441, 0, 177.266, 177.169, 203.275, 0.0695816
18, 1800.00000, 122.657, 122.606, 122.221, 0, 176.854, 176.975, 208.319, 0.094345
18, 2700.00000, 122.062, 122.256, 121.502, 0, 199.657, 200.207, 244.167, 0.141975
19, 0.00000, 122.194, 122.247, 121.718, 0, 194.745, 195.022, 233.004, 0.101219
19, 900.00000, 122.647, 122.605, 122.225, 0, 179.479, 179.59, 211.804, 0.0807552
19, 1800.00000, 122.471, 122.463, 122, 0, 183.32, 183.479, 217.63, 0.0888579
19, 2700.00000, 122.233, 122.32, 121.702, 0, 188.647, 188.98, 228.674, 0.11015
20, 0.00000, 122.61, 122.555, 122.171, 0, 173.335, 173.409, 207.608, 0.0675401
20, 900.00000, 122.374, 122.445, 121.859, 0, 185.824, 186.094, 224.458, 0.0883898
20, 1800.00000, 122.928, 122.755, 122.538, 0, 162.514, 162.408, 190.507, 0.0513102
20, 2700.00000, 123.075, 122.834, 122.692, 0, 157.315, 157.118, 181.261, 0.0503787
21, 0.00000, 122.649, 122.579, 122.178, 0, 166.174, 166.219, 198.953, 0.0665509
21, 900.00000, 123.127, 122.819, 122.801, 0, 158.586, 158.301, 180.61, 0.0498051
21, 1800.00000, 123.479, 123.192, 123.152, 0, 145.332, 145.092, 166.009, 0.0440112
21, 2700.00000, 123.779, 123.386, 123.499, 0, 137.828, 137.476, 152.691, 0.048659
22, 0.00000, 123.928, 123.595, 123.634, 0, 135.947, 135.667, 152.491, 0.043331
22, 900.00000, 123.772, 123.464, 123.455, 0, 136.734, 136.483, 155.995, 0.0416716
22, 1800.00000, 123.672, 123.386, 123.342, 0, 139.88, 139.648, 161.473, 0.0402905
22, 2700.00000, 123.787, 123.577, 123.421, 0, 136.785, 136.654, 161.735, 0.0407228
23, 0.00000, 123.867, 123.602, 123.532, 0, 136.191, 135.998, 158.032, 0.0417017
23, 900.00000, 124.146, 123.88, 123.793, 0, 126.166, 125.996, 146.44, 0.0441643
23, 1800.00000, 124.038, 123.805, 123.673, 0, 128.563, 128.423, 150.647, 0.0431692
23, 2700.00000, 124.191, 123.913, 123.849, 0, 127.183, 126.988, 146.666, 0.0411118
24, 0.00000, 124.229, 123.865, 123.943, 0, 127.266, 126.988, 143.403, 0.0478553
24, 900.00000, 124.252, 123.991, 123.925, 0, 128.091, 127.907, 146.5, 0.0389205
24, 1800.00000, 124.772, 124.354, 124.541, 0, 113.45, 113.143, 123.793, 0.0466182
24, 2700.00000, 124.992, 124.637, 124.754, 0, 108.581, 108.341, 119.947, 0.038315
25, 0.00000, 124.767, 124.41, 124.493, 0, 113.16, 112.918, 125.833, 0.0442017
25, 900.00000, 124.913, 124.553, 124.651, 0, 110.148, 109.904, 121.902, 0.0410231
25, 1800.00000, 124.953, 124.65, 124.674, 0, 110.046, 109.86, 123.76, 0.039129
25, 2700.00000, 125.015, 124.638, 124.757, 0, 106.752, 106.506, 116.803, 0.0449686
26, 0.00000, 124.927, 124.481, 124.695, 0, 108.871, 108.557, 117.806, 0.0507471
26, 900.00000, 125.093, 124.707, 124.848, 0, 105.734, 105.481, 115.424, 0.0444107
26, 1800.00000, 125.08, 124.623, 124.865, 0, 106.341, 106.019, 113.561, 0.0488519
26, 2700.00000, 125.161, 124.773, 124.933, 0, 106.464, 106.204, 115.803, 0.0435712
27, 0.00000, 125.494, 125.112, 125.283, 0, 98.6197, 98.3815, 105.534, 0.0415929
27, 900.00000, 125.435, 124.937, 125.285, 0, 101.992, 101.646, 105.333, 0.0524596
27, 1800.00000, 125.618, 125.174, 125.455, 0, 97.3364, 97.054, 101.301, 0.050233
27, 2700.00000, 125.276, 124.761, 125.114, 0, 103.444, 103.087, 107.42, 0.0583779
28, 0.00000, 125.308, 124.802, 125.151, 0, 104.486, 104.137, 108.674, 0.0617431
28, 900.00000, 125.376, 124.918, 125.204, 0, 103.664, 103.354, 108.57, 0.0548072
28, 1800.00000, 125.146, 124.637, 124.975, 0, 107.042, 106.682, 111.315, 0.0629849
28, 2700.00000, 125.285, 124.837, 125.112, 0, 107.095, 106.789, 113.33, 0.0573681
29, 0.00000, 125.139, 124.711, 124.942, 0, 110.962, 110.656, 118.337, 0.0523204
29, 900.00000, 125.35, 124.856, 125.191, 0, 103.95, 103.612, 107.731, 0.06103
29, 1800.00000, 125.105, 124.64, 124.913, 0, 108.661, 108.336, 116.267, 0.0565297
29, 2700.00000, 125.036, 124.611, 124.84, 0, 114.527, 114.215, 123.39, 0.0515784
30, 0.00000, 125.397, 124.9, 125.265, 0, 106.851, 106.501, 111.201, 0.0627138
30, 900.00000, 125.209, 124.678, 125.077, 0, 108.845, 108.455, 112.95, 0.0630025
30, 1800.00000, 125.004, 124.617, 124.783, 0, 115.729, 115.453, 124.799, 0.0512158
30, 2700.00000, 125.398, 124.884, 125.278, 0, 108.33, 107.962, 109.118, 0.0735613
31, 0.00000, 124.82, 124.422, 124.645, 0, 128.763, 128.436, 137.135, 0.055678
31, 900.00000, 124.906, 124.41, 124.785, 0, 121.999, 121.611, 125.865, 0.0825241
31, 1800.00000, 125.184, 124.695, 125.076, 0, 118.77, 118.395, 120.554, 0.0821632
31, 2700.00000, 125.103, 124.613, 125.012, 0, 122.012, 121.634, 124.302, 0.0916337
32, 0.00000, 124.721, 124.341, 124.564, 0, 130.366, 130.075, 138.118, 0.0693532
32, 900.00000, 125.062, 124.638, 124.949, 0, 123.065, 122.755, 127.489, 0.0844551
