hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 900.00000, 119.303, 105.81, 125.59, 0, 1227.01, 1219.3, 48.5436, 1.19005
0, 1800.00000, 119.625, 106.306, 125.817, 0, 1208.86, 1201.35, 48.0599, 1.21289
0, 2700.00000, 119.709, 106.23, 126.004, 0, 1226.63, 1219.47, 45.6049, 1.15507
1, 0.00000, 119.98, 107.241, 125.825, 0, 1153.03, 1145.99, 46.5736, 1.22186
1, 900.00000, 120.441, 108.343, 125.928, 0, 1091.49, 1084.86, 45.669, 1.2512
1, 1800.00000, 120.329, 107.95, 125.982, 0, 1121.39, 1114.59, 46.2467, 1.23191
1, 2700.00000, 120.482, 108.4, 125.955, 0, 1090.74, 1084.26, 44.9205, 1.21319
2, 0.00000, 119.508, 105.874, 125.865, 0, 1240.16, 1232.43, 48.6436, 1.20488
2, 900.00000, 120.418, 108.101, 126.026, 0, 1113.3, 1106.72, 44.9445, 1.21158
2, 1800.00000, 120.485, 108.334, 125.999, 0, 1095.2, 1088.58, 45.5671, 1.24924
2, 2700.00000, 120.761, 108.892, 126.128, 0, 1069.76, 1063.48, 44.2737, 1.23545
3, 0.00000, 121.13, 109.565, 126.337, 0, 1044.09, 1038.37, 42.2304, 1.1155
3, 900.00000, 121.019, 109.306, 126.315, 0, 1053.95, 1047.97, 43.3331, 1.17782
3, 1800.00000, 121.457, 110.31, 126.445, 0, 1001.7, 996.378, 40.9866, 1.09594
3, 2700.00000, 120.376, 107.805, 126.142, 0, 1136.34, 1129.56, 45.7873, 1.22376
4, 0.00000, 120.255, 107.37, 126.205, 0, 1167.41, 1160.51, 45.8675, 1.20347
4, 900.00000, 120.268, 107.291, 126.274, 0, 1179.43, 1172.64, 45.1754, 1.14456
4, 1800.00000, 119.819, 106.434, 126.049, 0, 1217.21, 1209.83, 47.5818, 1.17756
4, 2700.00000, 120.045, 106.759, 126.235, 0, 1209.97, 1202.73, 47.1621, 1.18545
5, 0.00000, 120.773, 108.856, 126.174, 0, 1074.54, 1068.19, 44.813, 1.22888
5, 900.00000, 120.478, 107.925, 126.238, 0, 1136.18, 1129.57, 44.907, 1.19968
5, 1800.00000, 119.485, 105.517, 126.056, 0, 1274.21, 1266.32, 49.1415, 1.19091
5, 2700.00000, 120.063, 106.991, 126.123, 0, 1187.02, 1179.7, 48.0253, 1.23296
6, 0.00000, 120.364, 107.425, 126.363, 0, 1173.53, 1166.56, 46.1412, 1.24257
6, 900.00000, 119.759, 106.111, 126.165, 0, 1242.38, 1234.65, 48.9453, 1.24341
6, 1800.00000, 120.201, 107.374, 126.116, 0, 1165.63, 1158.65, 46.4357, 1.21629
6, 2700.00000, 120.763, 108.536, 126.362, 0, 1108.54, 1102.17, 44.6923, 1.16631
7, 0.00000, 120.177, 107.238, 126.191, 0, 1176.97, 1169.9, 46.8511, 1.21753
7, 900.00000, 119.607, 105.853, 126.104, 0, 1256.29, 1248.66, 48.213, 1.17324
7, 1800.00000, 120.412, 107.656, 126.331, 0, 1162.43, 1155.59, 46.4994, 1.164
7, 2700.00000, 120.13, 107.02, 126.271, 0, 1200.31, 1192.7, 50.8948, 1.18865
8, 0.00000, 120.195, 107.597, 126.043, 0, 1152.31, 1144.71, 51.6647, 1.29014
8, 900.00000, 120.856, 109.06, 126.263, 0, 1075.67, 1068.78, 50.2386, 1.25903
8, 1800.00000, 120.639, 108.552, 126.211, 0, 1102.48, 1095.62, 49.3123, 1.15429
8, 2700.00000, 119.651, 106.297, 125.942, 0, 1225.3, 1217.14, 53.6219, 1.17061
9, 0.00000, 119.378, 106.097, 125.594, 0, 1219.1, 1210.36, 57.2132, 1.22564
9, 900.00000, 119.62, 106.558, 125.724, 0, 1198.01, 1189.69, 55.694, 1.17852
9, 1800.00000, 119.029, 105.026, 125.719, 0, 1293.33, 1284.2, 57.8573, 1.14171
9, 2700.00000, 120.289, 108.041, 125.947, 0, 1122.71, 1115.14, 54.0423, 1.16428
10, 0.00000, 120.32, 108.197, 125.92, 0, 1110.82, 1103.06, 55.271, 1.26483
10, 900.00000, 119.248, 105.697, 125.669, 0, 1254.43, 1244.91, 61.8121, 1.26781
10, 1800.00000, 119.313, 105.808, 125.714, 0, 1251.23, 1241.47, 63.4163, 1.33553
10, 2700.00000, 119.178, 105.59, 125.621, 0, 1251.89, 1242.39, 61.3, 1.26331
11, 0.00000, 119.403, 106.147, 125.66, 0, 1221.84, 1212.64, 60.7234, 1.27367
11, 900.00000, 119.768, 107.052, 125.708, 0, 1174.65, 1166.17, 58.4615, 1.19813
11, 1800.00000, 119.01, 105.218, 125.583, 0, 1275.27, 1265.45, 62.9551, 1.23041
11, 2700.00000, 119.181, 105.545, 125.664, 0, 1259, 1249.41, 62.0323, 1.25406
