hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 900.00000, 114.487, 93.8723, 125.495, 0, 1970.95, 1959.21, 57.4663, 2.74239E-009
0, 1800.00000, 115.083, 94.8962, 125.759, 0, 1919.29, 1908.61, 53.6759, 8.10703E-009
0, 2700.00000, 115.653, 96.0147, 125.945, 0, 1863.07, 1853.17, 51.3737, 1.87759E-008
1, 0.00000, 115.182, 95.1582, 125.737, 0, 1905.68, 1894.87, 54.8107, 7.76267E-009
1, 900.00000, 115.461, 95.6516, 125.855, 0, 1881.56, 1871.34, 52.521, 7.13978E-009
1, 1800.00000, 115.707, 96.1337, 125.936, 0, 1856.69, 1846.93, 50.8196, 8.21156E-009
1, 2700.00000, 115.66, 96.1149, 125.864, 0, 1856.14, 1845.92, 53.2905, 7.57732E-010
2, 0.00000, 115.463, 95.6855, 125.821, 0, 1874.67, 1864.38, 52.9318, 5.91733E-009
2, 900.00000, 115.872, 96.4955, 125.955, 0, 1836.11, 1826.3, 51.6603, 1.79655E-008
2, 1800.00000, 115.742, 96.195, 125.937, 0, 1850.94, 1841.08, 51.4106, 1.3495E-007
2, 2700.00000, 116.152, 96.9706, 126.091, 0, 1811.59, 1802.58, 48.0586, 2.12108E-008
3, 0.00000, 116.924, 98.6717, 126.246, 0, 1723.45, 1714.46, 50.6675, 8.27365E-008
3, 900.00000, 116.663, 97.9801, 126.268, 0, 1759.23, 1750.5, 47.9824, 2.49607E-008
3, 1800.00000, 117.133, 98.9482, 126.398, 0, 1709.51, 1701.47, 45.5535, 5.29848E-008
3, 2700.00000, 116.169, 96.9838, 126.113, 0, 1809.72, 1800.56, 48.8573, 5.35309E-008
4, 0.00000, 116.389, 97.4253, 126.183, 0, 1786.36, 1777.42, 48.2811, 1.39565E-008
4, 900.00000, 116.798, 98.3977, 126.219, 0, 1733.91, 1724.88, 50.4097, 4.25745E-008
4, 1800.00000, 116.074, 96.8993, 126.017, 0, 1810.99, 1801.47, 50.7875, 3.85194E-008
4, 2700.00000, 116.761, 98.2361, 126.254, 0, 1740.15, 1731.85, 46.0635, 5.80713E-008
5, 0.00000, 116.462, 97.6276, 126.158, 0, 1773.06, 1764.5, 46.6317, 1.94613E-008
5, 900.00000, 116.675, 98.0414, 126.231, 0, 1751.24, 1742.9, 45.9516, 1.67319E-008
5, 1800.00000, 116.179, 97.0215, 126.09, 0, 1802.36, 1793.61, 46.7296, 2.83316E-008
5, 2700.00000, 116.392, 97.4362, 126.166, 0, 1780.65, 1772.37, 44.7663, 1.43525E-008
6, 0.00000, 117.07, 98.7176, 126.431, 0, 1714.32, 1707.04, 40.8358, 4.60468E-009
6, 900.00000, 116.431, 97.4445, 126.232, 0, 1780.58, 1772.48, 43.7474, 4.22325E-008
6, 1800.00000, 116.54, 97.9513, 126.082, 0, 1752.49, 1743.44, 49.9381, 1.7602E-008
6, 2700.00000, 117.379, 99.6835, 126.334, 0, 1660.29, 1652.12, 47.6718, 9.03357E-009
7, 0.00000, 116.804, 98.4001, 126.23, 0, 1726.32, 1718.44, 43.9897, 5.78482E-008
