hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 900.00000, 125.199, 126.057, 126.963, 0, 303.224, 219.947, 177.166, 111.75
0, 1800.00000, 125.433, 126.282, 127.141, 0, 291.093, 208.959, 168.832, 108.596
0, 2700.00000, 125.675, 126.404, 127.274, 0, 273.609, 201.716, 160.176, 100.028
1, 0.00000, 125.414, 126.275, 127.128, 0, 290.004, 206.699, 166.859, 109.477
1, 900.00000, 125.519, 126.373, 127.189, 0, 284.721, 202.379, 164.691, 106.917
1, 1800.00000, 125.647, 126.437, 127.255, 0, 276.569, 199.642, 161.731, 101.935
1, 2700.00000, 125.583, 126.508, 127.353, 0, 281.171, 192.692, 152.154, 114.876
2, 0.00000, 125.465, 126.385, 127.289, 0, 287.993, 199.415, 155.157, 117.822
2, 900.00000, 125.636, 126.519, 127.372, 0, 279.05, 194.048, 152.872, 112.055
2, 1800.00000, 125.518, 126.495, 127.359, 0, 288.161, 195.257, 152.921, 120.449
2, 2700.00000, 125.65, 126.555, 127.376, 0, 278.428, 191.698, 152.351, 112.307
3, 0.00000, 125.942, 126.763, 127.578, 0, 260.353, 181.08, 141.435, 105.408
3, 900.00000, 125.769, 126.658, 127.447, 0, 273.673, 188.688, 151.23, 109.215
3, 1800.00000, 125.987, 126.861, 127.649, 0, 260.248, 176.648, 138.144, 108.637
3, 2700.00000, 125.627, 126.546, 127.39, 0, 281.161, 193.166, 152.237, 114.709
4, 0.00000, 125.723, 126.592, 127.412, 0, 275.192, 191.47, 152.637, 109.059
4, 900.00000, 125.838, 126.666, 127.495, 0, 267.61, 187.392, 147.831, 106.271
4, 1800.00000, 125.556, 126.494, 127.4, 0, 284.152, 194.077, 148.91, 119.912
4, 2700.00000, 125.794, 126.632, 127.458, 0, 269.115, 187.624, 148.556, 107.11
5, 0.00000, 125.625, 126.582, 127.38, 0, 281.183, 189.763, 152.333, 115.372
5, 900.00000, 125.74, 126.696, 127.542, 0, 273.689, 182.159, 140.568, 118.543
5, 1800.00000, 125.624, 126.477, 127.317, 0, 279.135, 196.007, 156.91, 108.724
5, 2700.00000, 125.624, 126.525, 127.319, 0, 281.387, 194.416, 158.248, 110.198
6, 0.00000, 125.886, 126.741, 127.492, 0, 266.717, 183.874, 150.193, 104.377
6, 900.00000, 125.69, 126.541, 127.332, 0, 276.453, 193.687, 158.026, 105.796
6, 1800.00000, 125.693, 126.533, 127.302, 0, 274.845, 192.891, 159.498, 103.34
6, 2700.00000, 126.335, 127.069, 127.713, 0, 205.334, 142.977, 117.278, 79.8049
7, 0.00000, 126.082, 126.812, 127.487, 0, 221.421, 158.911, 131.975, 81.0367
7, 900.00000, 126.065, 126.762, 127.396, 0, 218.12, 158.162, 135.781, 74.9754
7, 1800.00000, 126.701, 127.387, 127.909, 0, 154.313, 103.969, 87.1032, 62.0057
7, 2700.00000, 126.676, 127.346, 127.834, 0, 152.595, 103.328, 89.3347, 58.3437
8, 0.00000, 126.469, 127.194, 127.683, 0, 161.047, 106.994, 93.3096, 62.3754
8, 900.00000, 126.693, 127.363, 127.732, 0, 147.139, 98.0045, 92.6844, 50.1631
8, 1800.00000, 126.569, 127.3, 127.708, 0, 152.967, 98.8133, 90.7892, 57.2781
8, 2700.00000, 126.784, 127.411, 127.799, 0, 124.782, 82.9811, 75.7567, 44.4954
9, 0.00000, 126.44, 127.223, 127.63, 0, 140.321, 86.7656, 79.4651, 54.9992
9, 900.00000, 126.542, 127.325, 127.753, 0, 134.732, 81.3832, 71.5466, 57.5683
9, 1800.00000, 127.171, 127.685, 127.961, 0, 120.418, 77.1101, 67.5413, 45.6885
9, 2700.00000, 127.451, 127.98, 128.148, 0, 119.804, 76.692, 65.9538, 40.6159
10, 0.00000, 127.363, 127.852, 128.006, 0, 119.719, 76.397, 67.5681, 40.9294
10, 900.00000, 127.245, 127.753, 127.965, 0, 119.835, 76.4489, 67.1419, 42.0764
10, 1800.00000, 127.374, 127.798, 127.951, 0, 119.795, 76.3638, 67.6119, 42.3366
10, 2700.00000, 128.084, 128.326, 128.309, 0, 234.682, 147.269, 119.085, 97.8708
11, 0.00000, 128.217, 128.394, 128.37, 0, 241.121, 149.822, 121.29, 103.064
11, 900.00000, 128.293, 128.508, 128.519, 0, 243.888, 154.634, 127.65, 100.576
11, 1800.00000, 128.326, 128.486, 128.501, 0, 276.571, 172.658, 143.956, 117.933
11, 2700.00000, 128.426, 128.526, 128.455, 0, 280.508, 173.017, 139.981, 122.179
12, 0.00000, 128.686, 128.75, 128.75, 0, 292.836, 182.667, 153.528, 125.412
12, 900.00000, 128.27, 128.428, 128.443, 0, 274.547, 171.189, 141.53, 117.163
12, 1800.00000, 128.3, 128.452, 128.541, 0, 275.126, 171.095, 145.974, 118.694
12, 2700.00000, 128.463, 128.5, 128.468, 0, 303.477, 184.604, 151.811, 135.65
13, 0.00000, 128.536, 128.639, 128.65, 0, 305.883, 190.676, 160.866, 131.11
