hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 900.00000, 125.123, 124.319, 125.84, 0, 307.329, 370.023, 273.677, 85.2953
0, 1800.00000, 125.285, 124.495, 125.998, 0, 301.679, 363.511, 267.226, 85.0695
0, 2700.00000, 125.265, 124.508, 126.045, 0, 307.159, 365.751, 266.106, 87.343
1, 0.00000, 125.4, 124.684, 126.121, 0, 288.837, 344.1, 253.414, 79.7274
1, 900.00000, 125.647, 124.943, 126.321, 0, 271.242, 325.779, 239.138, 76.3699
1, 1800.00000, 125.589, 124.879, 126.293, 0, 279.342, 334.251, 244.398, 78.9802
1, 2700.00000, 125.749, 124.968, 126.302, 0, 264.296, 325.726, 242.673, 75.0564
2, 0.00000, 125.136, 124.389, 125.958, 0, 314.324, 372.217, 270.132, 89.3065
2, 900.00000, 125.638, 124.945, 126.33, 0, 276.576, 330.104, 242.615, 76.9175
2, 1800.00000, 125.689, 124.98, 126.337, 0, 270.855, 326.059, 240.793, 75.3909
2, 2700.00000, 125.768, 125.105, 126.449, 0, 265.879, 316.868, 231.954, 74.5235
3, 0.00000, 125.924, 125.353, 126.618, 0, 259.834, 302.95, 224.087, 68.8988
3, 900.00000, 125.846, 125.278, 126.582, 0, 264.713, 307.864, 225.514, 71.8602
3, 1800.00000, 126.123, 125.526, 126.754, 0, 246.223, 291.9, 215.163, 67.2892
3, 2700.00000, 125.53, 124.898, 126.328, 0, 287.325, 335.736, 243.687, 80.3254
4, 0.00000, 125.455, 124.83, 126.29, 0, 296.398, 343.951, 249.271, 82.5995
4, 900.00000, 125.406, 124.868, 126.33, 0, 303.275, 343.079, 248.339, 83.0659
4, 1800.00000, 125.213, 124.581, 126.105, 0, 311.838, 359.733, 260.772, 86.3876
4, 2700.00000, 125.291, 124.694, 126.207, 0, 310.931, 355.535, 256.54, 86.5403
5, 0.00000, 125.717, 125.123, 126.463, 0, 270.866, 315.821, 231.063, 73.9851
5, 900.00000, 125.598, 124.933, 126.337, 0, 283.885, 334.795, 244.524, 78.9294
5, 1800.00000, 124.993, 124.363, 126.014, 0, 332.041, 379.163, 269.417, 96.1019
5, 2700.00000, 125.334, 124.708, 126.218, 0, 304.475, 351.676, 253.133, 86.0074
6, 0.00000, 125.509, 124.868, 126.331, 0, 297.433, 345.975, 250.313, 83.4357
6, 900.00000, 125.191, 124.5, 126.073, 0, 317.8, 370.442, 266.651, 90.5378
6, 1800.00000, 125.377, 124.823, 126.262, 0, 300.294, 340.858, 249.094, 80.327
6, 2700.00000, 125.983, 125.561, 126.71, 0, 240.714, 268.227, 203.375, 56.2553
7, 0.00000, 125.64, 125.214, 126.51, 0, 264.631, 291.998, 215.732, 66.4037
7, 900.00000, 125.389, 124.862, 126.209, 0, 281.679, 317.555, 237.811, 69.3453
7, 1800.00000, 126.046, 125.75, 126.786, 0, 219.353, 234.38, 181.798, 44.2658
7, 2700.00000, 125.885, 125.546, 126.617, 0, 229.278, 247.802, 192.214, 47.066
8, 0.00000, 125.97, 125.551, 126.543, 0, 212.636, 237.951, 189.619, 42.8065
8, 900.00000, 126.212, 125.932, 126.821, 0, 196.771, 210.473, 169.164, 34.6197
8, 1800.00000, 126.096, 125.85, 126.694, 0, 202.159, 212.94, 176.113, 30.6706
8, 2700.00000, 125.949, 125.656, 126.517, 0, 201.146, 215.142, 179.789, 30.4976
9, 0.00000, 125.796, 125.491, 126.38, 0, 202.88, 217.528, 181.234, 31.3789
9, 900.00000, 125.924, 125.621, 126.455, 0, 194.254, 209.053, 176.348, 29.5276
9, 1800.00000, 126.037, 125.999, 126.692, 0, 170.213, 167.393, 141.966, 13.0585
9, 2700.00000, 126.675, 126.713, 127.191, 0, 130.015, 128.659, 109.79, 16.2476
10, 0.00000, 126.631, 126.708, 127.223, 0, 131.943, 127.875, 106.192, 10.1348
10, 900.00000, 126.114, 126.079, 126.756, 0, 163.366, 161.08, 135.69, 12.9878
10, 1800.00000, 126.166, 126.061, 126.764, 0, 160.941, 163.6, 135.848, 18.2098
10, 2700.00000, 126.834, 126.944, 127.298, 0, 134.911, 161.036, 108.446, 43.1807
11, 0.00000, 127.015, 127.051, 127.336, 0, 132.687, 161.521, 107.897, 53.6382
11, 900.00000, 127.166, 127.312, 127.494, 0, 132.07, 164.618, 105.703, 55.0052
11, 1800.00000, 126.914, 127.119, 127.391, 0, 145.484, 181.06, 115.671, 50.9422
11, 2700.00000, 127.018, 127.208, 127.449, 0, 145.363, 182.123, 115.526, 54.015
12, 0.00000, 127.127, 127.266, 127.503, 0, 145.421, 182.002, 115.524, 56.7553
12, 900.00000, 126.51, 126.593, 127.046, 0, 150.705, 177.264, 121.208, 44.1483
