hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 900.00000, 127.76, 127.977, 127.885, 0, 49.782, 32.0382, 61.6719, 25.7485
0, 1800.00000, 127.88, 128.08, 128.025, 0, 48.4881, 31.9208, 58.4511, 23.135
0, 2700.00000, 127.915, 128.16, 128.094, 0, 48.9749, 29.6215, 56.5064, 23.9515
1, 0.00000, 127.86, 128.06, 128.068, 0, 47.8098, 31.183, 53.9593, 20.3373
1, 900.00000, 127.936, 128.106, 128.139, 0, 46.0382, 31.4125, 52.0263, 18.2978
1, 1800.00000, 127.962, 128.166, 128.175, 0, 46.5822, 29.8248, 51.7752, 19.804
1, 2700.00000, 127.97, 128.154, 128.107, 0, 45.4535, 30.0507, 55.097, 21.8115
2, 0.00000, 127.858, 128.099, 128.123, 0, 49.48, 30.4926, 52.4537, 20.5701
2, 900.00000, 127.995, 128.184, 128.209, 0, 45.6865, 29.9046, 50.8028, 18.8028
2, 1800.00000, 128.002, 128.145, 128.176, 0, 44.4859, 31.5079, 51.9419, 17.8391
2, 2700.00000, 128.037, 128.182, 128.243, 0, 43.7084, 30.4953, 48.7297, 16.2496
3, 0.00000, 128.144, 128.306, 128.369, 0, 42.5531, 28.5196, 46.0123, 15.9893
3, 900.00000, 128.134, 128.238, 128.345, 0, 41.8649, 31.3398, 46.245, 13.206
3, 1800.00000, 128.219, 128.335, 128.403, 0, 40.8025, 29.5775, 46.031, 14.5016
3, 2700.00000, 128.017, 128.173, 128.269, 0, 45.2883, 31.5216, 47.9567, 15.2166
4, 0.00000, 128.038, 128.212, 128.304, 0, 45.7223, 30.7798, 47.4921, 15.8443
4, 900.00000, 128.065, 128.268, 128.392, 0, 45.8622, 29.2025, 44.0768, 15.7986
4, 1800.00000, 127.938, 128.144, 128.234, 0, 47.6739, 30.7244, 48.3297, 17.2299
4, 2700.00000, 128.038, 128.242, 128.345, 0, 45.8316, 28.859, 45.1002, 16.5692
5, 0.00000, 128.065, 128.181, 128.306, 0, 42.4618, 30.9052, 45.2878, 13.1397
5, 900.00000, 128.066, 128.227, 128.293, 0, 44.0805, 29.8334, 47.6952, 16.2964
5, 1800.00000, 127.928, 128.168, 128.313, 0, 48.8426, 29.56, 44.2595, 17.4085
5, 2700.00000, 128.023, 128.186, 128.311, 0, 44.9007, 30.3253, 45.3738, 14.7643
6, 0.00000, 128.159, 128.302, 128.383, 0, 42.5997, 29.19, 45.9599, 15.3088
6, 900.00000, 128.022, 128.194, 128.255, 0, 45.5425, 30.2753, 49.1502, 17.2903
6, 1800.00000, 128.029, 128.206, 128.331, 0, 44.2355, 28.6899, 44.1513, 15.4522
6, 2700.00000, 128.346, 128.395, 128.505, 0, 27.9512, 24.3647, 35.9, 6.69542
7, 0.00000, 128.248, 128.292, 128.432, 0, 29.5802, 25.9606, 36.7035, 5.92824
7, 900.00000, 128.169, 128.255, 128.289, 0, 30.8604, 24.6146, 42.1024, 11.8309
7, 1800.00000, 128.504, 128.472, 128.619, 0, 17.0141, 19.1859, 25.2118, 6.94885
7, 2700.00000, 128.457, 128.428, 128.561, 0, 17.0152, 18.8544, 25.7178, 6.87268
8, 0.00000, 128.368, 128.316, 128.385, 0, 16.2787, 19.0684, 29.7479, 10.2206
8, 900.00000, 128.475, 128.392, 128.587, 0, 14.4595, 18.2791, 20.8337, 9.26134
8, 1800.00000, 128.408, 128.324, 128.514, 0, 14.8947, 19.0525, 22.2757, 9.31766
8, 2700.00000, 128.442, 128.348, 128.459, 0, 16.757, 16.2959, 22.5531, 14.1327
9, 0.00000, 128.3, 128.213, 128.398, 0, 16.8064, 16.1172, 19.4825, 13.4803
9, 900.00000, 128.337, 128.238, 128.399, 0, 16.7531, 16.3686, 20.3482, 14.1272
9, 1800.00000, 128.605, 128.388, 128.604, 0, 35.1989, 11.3733, 14.9376, 30.0703
9, 2700.00000, 128.77, 128.51, 128.796, 0, 38.2794, 10.4247, 16.0834, 34.0285
10, 0.00000, 128.775, 128.471, 128.801, 0, 39.1556, 11.166, 16.6641, 36.4437
10, 900.00000, 128.609, 128.401, 128.661, 0, 35.8089, 10.4337, 15.2101, 30.6616
10, 1800.00000, 128.631, 128.433, 128.663, 0, 35.8852, 9.95972, 15.122, 29.7802
10, 2700.00000, 128.945, 128.534, 128.797, 0, 71.691, 12.939, 31.8161, 55.8761
11, 0.00000, 128.974, 128.574, 128.725, 0, 72.2137, 13.1378, 28.696, 53.8303
11, 900.00000, 129.047, 128.65, 128.834, 0, 74.3734, 13.997, 31.9471, 54.3526
11, 1800.00000, 129.024, 128.579, 128.828, 0, 81.7794, 14.9006, 36.828, 61.8328
11, 2700.00000, 129.091, 128.624, 128.841, 0, 83.3263, 15.115, 36.1945, 62.2338
12, 0.00000, 129.129, 128.743, 128.886, 0, 82.1398, 16.515, 35.775, 57.9803
12, 900.00000, 128.928, 128.564, 128.757, 0, 78.3848, 15.252, 34.5153, 56.9907
12, 1800.00000, 128.998, 128.584, 128.7, 0, 80.6398, 15.1257, 31.8328, 58.1951
12, 2700.00000, 129.032, 128.619, 128.858, 0, 86.044, 16.6736, 39.9813, 63.2135
13, 0.00000, 129.111, 128.662, 128.828, 0, 88.1535, 16.8202, 37.8382, 63.7391
13, 900.00000, 129.061, 128.619, 128.787, 0, 87.4206, 16.6317, 37.2795, 63.3063
13, 1800.00000, 129.051, 128.624, 128.801, 0, 87.356, 17.0178, 38.1143, 62.7541
13, 2700.00000, 128.753, 128.392, 128.49, 0, 81.9646, 16.0471, 32.4924, 57.957
14, 0.00000, 128.813, 128.46, 128.561, 0, 82.2065, 16.2982, 33.3038, 57.8735
14, 900.00000, 128.879, 128.495, 128.659, 0, 82.9306, 15.9743, 35.1281, 60.1623
14, 1800.00000, 128.959, 128.571, 128.76, 0, 84.9664, 16.8237, 37.9212, 61.0712
14, 2700.00000, 128.974, 128.569, 128.796, 0, 87.2605, 17.3709, 40.5746, 63.1265
15, 0.00000, 129.002, 128.546, 128.844, 0, 89.1622, 17.0048, 43.1138, 66.5636
15, 900.00000, 129.048, 128.605, 128.901, 0, 89.0195, 17.2402, 43.8619, 66.2989
15, 1800.00000, 129, 128.529, 128.818, 0, 86.2558, 15.7706, 40.1092, 65.3916
15, 2700.00000, 128.947, 128.576, 128.795, 0, 83.5062, 16.9581, 38.8058, 59.8532
16, 0.00000, 128.908, 128.515, 128.775, 0, 83.1351, 16.112, 38.9903, 61.5033
16, 900.00000, 128.938, 128.505, 128.85, 0, 84.0665, 15.6338, 41.9655, 64.9947
16, 1800.00000, 128.983, 128.523, 128.81, 0, 85.3359, 15.6145, 39.7117, 64.9291
16, 2700.00000, 128.747, 128.466, 128.719, 0, 59.0309, 11.7159, 26.2195, 45.6741
17, 0.00000, 128.762, 128.432, 128.654, 0, 60.7197, 11.7513, 24.8053, 47.1559
17, 900.00000, 128.662, 128.427, 128.615, 0, 57.5024, 11.7673, 24.2354, 41.968
17, 1800.00000, 128.261, 128.209, 128.354, 0, 23.244, 13.0919, 18.4519, 16.4932
17, 2700.00000, 128.313, 128.237, 128.443, 0, 23.4255, 13.6597, 16.3527, 18.5328
18, 0.00000, 128.248, 128.234, 128.352, 0, 22.8174, 13.4624, 20.68, 14.1206
18, 900.00000, 127.922, 128.023, 128.15, 0, 23.8658, 14.9194, 24.1067, 8.29011
18, 1800.00000, 127.965, 128.017, 128.12, 0, 23.007, 14.4173, 24.3123, 10.3907
18, 2700.00000, 127.449, 127.723, 127.895, 0, 44.2306, 25.2224, 41.293, 15.8682
19, 0.00000, 127.428, 127.69, 127.785, 0, 45.4649, 27.4467, 47.7193, 16.647
19, 900.00000, 127.533, 127.782, 127.913, 0, 44.2657, 27.2504, 44.8876, 14.9506
19, 1800.00000, 127.281, 127.639, 127.787, 0, 58.6524, 30.8065, 51.7375, 25.0453
19, 2700.00000, 127.174, 127.583, 127.752, 0, 62.5691, 31.7127, 51.9096, 27.0833
20, 0.00000, 127.206, 127.614, 127.764, 0, 62.3393, 31.587, 52.5054, 27.1383
20, 900.00000, 127.271, 127.595, 127.762, 0, 60.2099, 34.7157, 53.7077, 22.8834
20, 1800.00000, 127.268, 127.642, 127.685, 0, 60.9801, 32.7171, 58.9012, 27.1984
20, 2700.00000, 127.3, 127.635, 127.758, 0, 59.0248, 33.3904, 54.4802, 23.6238
21, 0.00000, 127.167, 127.556, 127.644, 0, 61.9781, 32.9103, 57.372, 26.9818
21, 900.00000, 127.298, 127.657, 127.73, 0, 60.5607, 33.2208, 57.2912, 25.7821
21, 1800.00000, 127.415, 127.69, 127.665, 0, 55.0563, 33.1883, 61.2174, 25.4242
21, 2700.00000, 127.498, 127.766, 127.862, 0, 54.8313, 33.5473, 54.4649, 21.0319
22, 0.00000, 127.648, 127.872, 127.941, 0, 51.131, 32.4439, 53.9343, 20.1594
22, 900.00000, 127.533, 127.809, 127.793, 0, 54.1908, 32.336, 59.5218, 24.867
22, 1800.00000, 127.523, 127.777, 127.795, 0, 54.1234, 33.5059, 58.7784, 23.2114
22, 2700.00000, 127.507, 127.843, 127.826, 0, 56.7355, 31.1305, 58.4677, 26.4327
23, 0.00000, 127.577, 127.839, 127.864, 0, 54.0558, 33.2406, 57.3395, 22.5574
23, 900.00000, 127.649, 127.929, 127.95, 0, 52.7085, 30.8809, 54.7138, 22.824
23, 1800.00000, 127.617, 127.858, 127.783, 0, 51.8694, 32.5066, 61.5355, 25.5202
23, 2700.00000, 127.703, 127.924, 127.982, 0, 50.1315, 31.9898, 53.0999, 19.7225
24, 0.00000, 127.69, 127.905, 127.952, 0, 51.158, 33.3964, 55.2228, 20.029
24, 900.00000, 127.76, 127.977, 127.885, 0, 49.782, 32.0382, 61.6719, 25.7485
24, 1800.00000, 127.88, 128.08, 128.025, 0, 48.4881, 31.9208, 58.4511, 23.135
24, 2700.00000, 127.915, 128.16, 128.094, 0, 48.9749, 29.6215, 56.5064, 23.9515
25, 0.00000, 127.86, 128.06, 128.068, 0, 47.8102, 31.1832, 53.96, 20.3376
25, 900.00000, 127.936, 128.106, 128.139, 0, 46.0383, 31.4125, 52.0262, 18.2979
25, 1800.00000, 127.962, 128.166, 128.175, 0, 46.582, 29.8247, 51.7749, 19.8039
25, 2700.00000, 127.97, 128.154, 128.107, 0, 45.4535, 30.0506, 55.0971, 21.8114
26, 0.00000, 127.858, 128.099, 128.123, 0, 49.4803, 30.4927, 52.4539, 20.5702
26, 900.00000, 127.995, 128.184, 128.209, 0, 45.6861, 29.9044, 50.8022, 18.8025
26, 1800.00000, 128.002, 128.145, 128.176, 0, 44.4859, 31.5079, 51.942, 17.839
26, 2700.00000, 128.037, 128.182, 128.243, 0, 43.7085, 30.4955, 48.7298, 16.2496
27, 0.00000, 128.144, 128.306, 128.369, 0, 42.5531, 28.5196, 46.0123, 15.9893
27, 900.00000, 128.134, 128.238, 128.345, 0, 41.8649, 31.3398, 46.245, 13.206
27, 1800.00000, 128.219, 128.335, 128.403, 0, 40.8025, 29.5775, 46.031, 14.5016
27, 2700.00000, 128.017, 128.173, 128.269, 0, 45.2883, 31.5216, 47.9567, 15.2166
28, 0.00000, 128.038, 128.212, 128.304, 0, 45.7221, 30.7797, 47.4918, 15.8442
28, 900.00000, 128.065, 128.268, 128.392, 0, 45.8622, 29.2025, 44.0768, 15.7986
28, 1800.00000, 127.938, 128.144, 128.234, 0, 47.6739, 30.7244, 48.3297, 17.2299
28, 2700.00000, 128.038, 128.242, 128.345, 0, 45.8316, 28.859, 45.1002, 16.5693
29, 0.00000, 128.065, 128.181, 128.306, 0, 42.4617, 30.9052, 45.2879, 13.1396
29, 900.00000, 128.066, 128.227, 128.293, 0, 44.0805, 29.8334, 47.6952, 16.2964
29, 1800.00000, 127.928, 128.168, 128.313, 0, 48.8426, 29.56, 44.2595, 17.4085
29, 2700.00000, 128.023, 128.186, 128.311, 0, 44.9007, 30.3253, 45.3738, 14.7643
30, 0.00000, 128.159, 128.302, 128.383, 0, 42.5997, 29.19, 45.9599, 15.3089
30, 900.00000, 128.022, 128.194, 128.255, 0, 45.5425, 30.2753, 49.1502, 17.2903
30, 1800.00000, 128.029, 128.206, 128.331, 0, 44.2355, 28.6899, 44.1513, 15.4522
30, 2700.00000, 128.346, 128.395, 128.505, 0, 27.9512, 24.3646, 35.9, 6.69542
31, 0.00000, 128.248, 128.292, 128.432, 0, 29.5802, 25.9606, 36.7035, 5.92824
31, 900.00000, 128.169, 128.255, 128.289, 0, 30.8604, 24.6146, 42.1024, 11.8309
31, 1800.00000, 128.504, 128.472, 128.619, 0, 17.0141, 19.1859, 25.2118, 6.94885
31, 2700.00000, 128.457, 128.428, 128.561, 0, 17.0152, 18.8544, 25.7178, 6.87268
32, 0.00000, 128.368, 128.316, 128.385, 0, 16.2787, 19.0684, 29.7479, 10.2206
32, 900.00000, 128.475, 128.392, 128.587, 0, 14.4595, 18.2791, 20.8337, 9.26134
32, 1800.00000, 128.408, 128.324, 128.514, 0, 14.8947, 19.0525, 22.2757, 9.31766
32, 2700.00000, 128.442, 128.348, 128.459, 0, 16.757, 16.2959, 22.5531, 14.1327
33, 0.00000, 128.3, 128.213, 128.398, 0, 16.8064, 16.1172, 19.4825, 13.4803
33, 900.00000, 128.337, 128.238, 128.399, 0, 16.7531, 16.3686, 20.3482, 14.1272
33, 1800.00000, 128.605, 128.388, 128.604, 0, 35.1989, 11.3733, 14.9376, 30.0703
