hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 900.00000, 127.93, 127.838, 129.018, 0, 24.9153, 24.9124, 4.68743E-013, 24.9893
0, 1800.00000, 128.078, 127.99, 129.101, 0, 23.2273, 23.2247, 5.08423E-013, 23.2934
0, 2700.00000, 128.151, 128.059, 129.134, 0, 22.2004, 22.1978, 4.68743E-013, 22.2625
1, 0.00000, 128.026, 127.938, 129.062, 0, 23.7207, 23.7181, 0, 23.7878
1, 900.00000, 128.102, 128.017, 129.098, 0, 22.7111, 22.7086, 1.13687E-013, 22.7732
1, 1800.00000, 128.159, 128.071, 129.129, 0, 21.9628, 21.9603, 5.08423E-013, 22.0227
1, 2700.00000, 128.113, 128.029, 129.117, 0, 23.0422, 23.0398, 4.54747E-013, 23.1049
2, 0.00000, 128.078, 127.988, 129.088, 0, 22.8939, 22.8913, 4.54747E-013, 22.9587
2, 900.00000, 128.164, 128.078, 129.144, 0, 22.3231, 22.3206, 5.08423E-013, 22.3836
2, 1800.00000, 128.154, 128.071, 129.132, 0, 22.2177, 22.2154, 5.08423E-013, 22.2778
2, 2700.00000, 128.219, 128.135, 129.142, 0, 20.7456, 20.7433, 4.54747E-013, 20.8002
3, 0.00000, 128.273, 128.191, 129.222, 0, 21.8464, 21.8441, 4.68743E-013, 21.9023
3, 900.00000, 128.291, 128.211, 129.205, 0, 20.6855, 20.6834, 9.16573E-013, 20.7386
3, 1800.00000, 128.386, 128.308, 129.257, 0, 19.6206, 19.6186, 1.13687E-013, 19.669
3, 2700.00000, 128.221, 128.137, 129.158, 0, 21.0867, 21.0845, 9.09495E-013, 21.143
4, 0.00000, 128.258, 128.172, 129.185, 0, 20.8275, 20.8252, 2.27374E-013, 20.883
4, 900.00000, 128.26, 128.172, 129.215, 0, 21.7394, 21.737, 5.68434E-013, 21.7974
4, 1800.00000, 128.159, 128.07, 129.131, 0, 21.9346, 21.9321, 5.68434E-013, 21.9952
4, 2700.00000, 128.29, 128.198, 129.184, 0, 19.8605, 19.8582, 5.68434E-013, 19.9135
5, 0.00000, 128.248, 128.164, 129.148, 0, 20.1194, 20.1173, 4.54747E-013, 20.1721
5, 900.00000, 128.287, 128.2, 129.176, 0, 19.8157, 19.8135, 9.09495E-013, 19.8674
5, 1800.00000, 128.221, 128.126, 129.136, 0, 20.172, 20.1696, 4.68743E-013, 20.228
5, 2700.00000, 128.275, 128.184, 129.155, 0, 19.3142, 19.3119, 5.08423E-013, 19.3662
6, 0.00000, 128.425, 128.334, 129.238, 0, 17.5849, 17.5829, 4.68743E-013, 17.6303
6, 900.00000, 128.302, 128.209, 129.168, 0, 18.8654, 18.8632, 1.13687E-013, 18.9164
6, 1800.00000, 128.201, 128.107, 129.154, 0, 21.558, 21.5554, 1.13687E-013, 21.6169
6, 2700.00000, 128.361, 128.289, 129.23, 0, 19.6981, 19.6957, 9.37486E-013, 19.7436
7, 0.00000, 128.343, 128.265, 129.173, 0, 18.1267, 18.1242, 3.41061E-013, 18.1706
7, 900.00000, 128.284, 128.202, 129.128, 0, 18.3422, 18.3395, 5.08423E-013, 18.3881
7, 1800.00000, 128.444, 128.388, 129.197, 0, 16.374, 16.3719, 0, 16.4073
7, 2700.00000, 128.456, 128.397, 129.15, 0, 14.6133, 14.6112, 1.13687E-013, 14.6428
8, 0.00000, 128.352, 128.292, 129.047, 0, 14.5135, 14.5113, 5.68434E-013, 14.5433
8, 900.00000, 128.464, 128.408, 129.089, 0, 12.7597, 12.7578, 2.27374E-013, 12.784
8, 1800.00000, 128.37, 128.313, 129.048, 0, 14.2501, 14.248, 2.27374E-013, 14.278
8, 2700.00000, 128.331, 128.288, 129.022, 0, 14.4218, 14.4199, 5.08423E-013, 14.449
9, 0.00000, 128.169, 128.122, 128.895, 0, 15.19, 15.1879, 9.16573E-013, 15.2204
9, 900.00000, 128.229, 128.184, 128.916, 0, 14.1985, 14.1966, 0, 14.2257
9, 1800.00000, 128.362, 128.348, 128.913, 0, 10.3011, 10.3004, 5.68434E-013, 10.3169
9, 2700.00000, 128.426, 128.424, 128.976, 0, 10.7592, 10.7591, 9.16573E-013, 10.774
10, 0.00000, 128.479, 128.474, 128.957, 0, 8.58706, 8.58677, 5.08423E-013, 8.59866
10, 900.00000, 128.346, 128.333, 128.893, 0, 10.3046, 10.3039, 4.68743E-013, 10.32
10, 1800.00000, 128.425, 128.411, 128.902, 0, 8.36248, 8.36177, 1.13687E-013, 8.37435
10, 2700.00000, 128.452, 128.506, 128.835, 0, 5.96314, 5.96648, 4.68743E-013, 5.97134
11, 0.00000, 128.457, 128.514, 128.849, 0, 6.2895, 6.2931, 5.68434E-013, 6.29783
11, 900.00000, 128.452, 128.509, 128.867, 0, 7.16395, 7.16772, 9.37486E-013, 7.17252
11, 1800.00000, 128.397, 128.473, 128.822, 0, 7.08371, 7.08905, 4.54747E-013, 7.09356
11, 2700.00000, 128.442, 128.518, 128.85, 0, 6.75694, 6.76216, 8.19807E-013, 6.76631
12, 0.00000, 128.474, 128.55, 128.9, 0, 7.52249, 7.528, 5.08423E-013, 7.53183
12, 900.00000, 128.338, 128.405, 128.806, 0, 8.10444, 8.10934, 1.13687E-013, 8.11528
12, 1800.00000, 128.33, 128.401, 128.825, 0, 9.03859, 9.044, 4.68743E-013, 9.0499
12, 2700.00000, 128.366, 128.449, 128.826, 0, 7.96619, 7.97246, 1.13687E-013, 7.97722
13, 0.00000, 128.448, 128.534, 128.848, 0, 6.52358, 6.52963, 9.71341E-013, 6.53347
13, 900.00000, 128.38, 128.466, 128.821, 0, 7.48764, 7.49398, 1.07252E-012, 7.49827
13, 1800.00000, 128.333, 128.418, 128.811, 0, 8.53846, 8.54506, 1.13687E-013, 8.54976
13, 2700.00000, 128.109, 128.184, 128.658, 0, 9.95322, 9.95933, 0, 9.96714
14, 0.00000, 128.204, 128.281, 128.702, 0, 8.65714, 8.66314, 9.09495E-013, 8.66952
14, 900.00000, 128.299, 128.376, 128.749, 0, 7.3685, 7.37419, 9.37486E-013, 7.37969
14, 1800.00000, 128.317, 128.396, 128.775, 0, 7.8276, 7.83361, 1.13687E-013, 7.83865
14, 2700.00000, 128.297, 128.378, 128.757, 0, 7.91739, 7.92363, 2.27374E-013, 7.92857
15, 0.00000, 128.279, 128.364, 128.747, 0, 8.08371, 8.09022, 1.13687E-013, 8.09514
15, 900.00000, 128.378, 128.463, 128.788, 0, 6.64098, 6.64704, 9.09495E-013, 6.65122
15, 1800.00000, 128.284, 128.363, 128.768, 0, 8.60081, 8.6069, 2.27374E-013, 8.61231
15, 2700.00000, 128.26, 128.334, 128.772, 0, 9.35781, 9.36359, 5.08423E-013, 9.36987
16, 0.00000, 128.216, 128.291, 128.748, 0, 9.84489, 9.85092, 9.16573E-013, 9.85772
16, 900.00000, 128.236, 128.314, 128.756, 0, 9.53907, 9.54525, 1.13687E-013, 9.55148
16, 1800.00000, 128.284, 128.363, 128.768, 0, 8.61941, 8.62553, 6.4311E-013, 8.63084
16, 2700.00000, 128.327, 128.355, 128.835, 0, 9.02605, 9.02792, 3.41061E-013, 9.03827
17, 0.00000, 128.237, 128.27, 128.812, 0, 11.0106, 11.0129, 9.37486E-013, 11.0253
17, 900.00000, 128.243, 128.263, 128.791, 0, 9.98764, 9.98899, 6.4311E-013, 10.0018
17, 1800.00000, 128.151, 128.111, 128.834, 0, 13.4551, 13.4531, 0, 13.4814
17, 2700.00000, 128.188, 128.149, 128.869, 0, 13.3945, 13.3925, 2.27374E-013, 13.4206
18, 0.00000, 128.2, 128.153, 128.881, 0, 13.1006, 13.0983, 4.68743E-013, 13.1275
18, 900.00000, 127.961, 127.902, 128.751, 0, 15.4296, 15.4265, 1.07252E-012, 15.4667
18, 1800.00000, 127.832, 127.779, 128.72, 0, 18.6932, 18.6901, 4.54747E-013, 18.7374
18, 2700.00000, 127.751, 127.634, 128.715, 0, 19.9514, 19.9475, 5.08423E-013, 20.0165
19, 0.00000, 127.767, 127.654, 128.722, 0, 19.5955, 19.5918, 1.13687E-013, 19.6592
19, 900.00000, 127.84, 127.732, 128.798, 0, 19.8471, 19.8434, 0, 19.9101
19, 1800.00000, 127.652, 127.526, 128.748, 0, 23.6097, 23.606, 5.08423E-013, 23.6935
