hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 900.00000, 124.153, 123.04, 125.499, 0, 260.801, 319.068, 201.742, 102.013
0, 1800.00000, 124.439, 123.387, 125.655, 0, 249.905, 304.93, 197.569, 93.373
0, 2700.00000, 124.639, 123.656, 125.86, 0, 240.802, 291.681, 187.655, 90.4807
1, 0.00000, 124.229, 123.152, 125.415, 0, 259.85, 316.266, 209.022, 93.3168
1, 900.00000, 124.371, 123.32, 125.459, 0, 254.228, 309.39, 208.556, 87.835
1, 1800.00000, 124.408, 123.35, 125.46, 0, 254.023, 309.435, 210.235, 86.4896
1, 2700.00000, 124.415, 123.43, 125.477, 0, 252.908, 304.337, 208.633, 83.3569
2, 0.00000, 124.315, 123.287, 125.312, 0, 256.391, 309.95, 216.36, 81.7541
2, 900.00000, 124.464, 123.467, 125.523, 0, 251.75, 303.764, 207.49, 83.8592
2, 1800.00000, 124.501, 123.517, 125.524, 0, 248.863, 300.352, 206.721, 81.6084
2, 2700.00000, 124.624, 123.64, 125.551, 0, 242.957, 294.328, 205.773, 77.3876
3, 0.00000, 125.046, 124.219, 126.228, 0, 223.857, 266.366, 171.582, 82.5805
3, 900.00000, 125.123, 124.26, 126.239, 0, 218.412, 263.153, 170.036, 80.9926
3, 1800.00000, 125.255, 124.463, 126.197, 0, 214.403, 255.195, 175.347, 69.4915
3, 2700.00000, 124.815, 123.91, 125.841, 0, 232.752, 279.631, 190.114, 77.9269
4, 0.00000, 124.975, 124.078, 126.004, 0, 225.281, 271.598, 182.359, 77.6655
4, 900.00000, 125.134, 124.316, 126.347, 0, 217.861, 259.643, 164.368, 83.0811
4, 1800.00000, 124.733, 123.864, 125.836, 0, 235.435, 279.98, 188.855, 79.3327
4, 2700.00000, 124.989, 124.071, 125.954, 0, 224.537, 271.809, 185.147, 75.5199
5, 0.00000, 124.836, 123.884, 125.735, 0, 231.384, 280.926, 195.642, 74.5341
5, 900.00000, 124.976, 124.109, 125.814, 0, 225.073, 269.668, 192.684, 67.3163
