hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 900.00000, 128.269, 128.728, 128.759, 0, 70.0869, 19.7777, 50.3529, 43.8235
0, 1800.00000, 128.545, 128.901, 128.939, 0, 53.1146, 12.3051, 40.8364, 36.201
0, 2700.00000, 128.534, 128.907, 128.951, 0, 57.5086, 15.0201, 42.519, 37.2583
1, 0.00000, 128.556, 128.876, 128.948, 0, 50.1003, 12.446, 37.6788, 33.1767
1, 900.00000, 128.645, 128.937, 129.013, 0, 45.5603, 10.8026, 34.7786, 30.7657
1, 1800.00000, 128.626, 128.94, 129.013, 0, 49.8102, 12.8254, 37.009, 32.478
1, 2700.00000, 128.586, 128.93, 128.976, 0, 52.3927, 13.0205, 39.3983, 34.69
2, 0.00000, 128.606, 128.908, 128.989, 0, 47.8493, 11.6949, 36.1772, 31.9052
2, 900.00000, 128.632, 128.948, 129.025, 0, 50.4887, 13.5046, 37.0088, 32.3668
2, 1800.00000, 128.631, 128.949, 129.017, 0, 49.6482, 12.7261, 36.9461, 32.4379
2, 2700.00000, 128.675, 128.971, 129.053, 0, 47.6432, 12.6705, 34.9949, 30.6234
3, 0.00000, 128.759, 129.039, 129.132, 0, 46.3715, 12.9648, 33.428, 29.1313
3, 900.00000, 128.797, 129.054, 129.146, 0, 41.7384, 10.5664, 31.19, 27.421
3, 1800.00000, 128.861, 129.113, 129.193, 0, 40.6182, 10.0088, 30.6262, 26.9962
3, 2700.00000, 128.743, 129.003, 129.099, 0, 42.2736, 10.4203, 31.8717, 28.0899
4, 0.00000, 128.802, 129.042, 129.139, 0, 39.2185, 8.92001, 30.3148, 26.9302
4, 900.00000, 128.758, 129.017, 129.14, 0, 44.9888, 12.9366, 32.0728, 27.8902
4, 1800.00000, 128.612, 128.918, 129.023, 0, 51.2148, 14.809, 36.4314, 31.6635
4, 2700.00000, 128.731, 128.998, 129.108, 0, 45.8578, 12.7161, 33.1626, 28.9167
5, 0.00000, 128.704, 128.977, 129.081, 0, 45.7755, 12.7686, 33.0278, 28.7874
5, 900.00000, 128.742, 129.016, 129.1, 0, 44.598, 11.3412, 33.2767, 29.2401
5, 1800.00000, 128.732, 128.966, 129.098, 0, 41.4878, 10.9292, 30.5768, 26.7796
5, 2700.00000, 128.714, 128.979, 129.087, 0, 45.001, 12.0851, 32.9363, 28.7967
6, 0.00000, 128.845, 129.093, 129.174, 0, 40.5202, 9.25394, 31.2829, 27.7782
6, 900.00000, 128.741, 129.012, 129.088, 0, 43.5168, 9.89393, 33.6419, 29.8832
6, 1800.00000, 128.623, 128.922, 129.044, 0, 52.341, 16.1163, 36.251, 31.3887
6, 2700.00000, 128.79, 129.065, 129.145, 0, 44.3128, 12.8786, 31.4589, 27.5434
7, 0.00000, 128.556, 128.918, 129.005, 0, 60.0861, 20.38, 39.7456, 34.6062
7, 900.00000, 128.444, 128.86, 128.907, 0, 66.1091, 21.1986, 44.9556, 39.0957
7, 1800.00000, 128.635, 128.983, 129.051, 0, 55.8644, 19.9007, 36.0074, 31.7329
7, 2700.00000, 128.658, 128.981, 129.038, 0, 50.7364, 16.8693, 33.9052, 29.8045
8, 0.00000, 128.448, 128.846, 128.875, 0, 61.4599, 20.7267, 40.781, 35.7522
8, 900.00000, 128.715, 128.975, 129.053, 0, 42.2605, 14.1109, 28.181, 24.8648
8, 1800.00000, 128.66, 128.927, 129.007, 0, 43.2689, 14.4087, 28.8925, 25.4771
8, 2700.00000, 128.617, 128.918, 128.949, 0, 43.3306, 12.9798, 30.3908, 26.9793
9, 0.00000, 128.446, 128.762, 128.832, 0, 48.8391, 16.8158, 32.0709, 28.4886
9, 900.00000, 128.519, 128.814, 128.871, 0, 44.4363, 14.4657, 30.0134, 26.6462
9, 1800.00000, 128.288, 128.717, 128.753, 0, 64.3613, 26.324, 38.131, 35.3267
9, 2700.00000, 128.538, 128.86, 128.925, 0, 48.176, 20.6361, 27.6276, 26.5216
10, 0.00000, 128.492, 128.825, 128.897, 0, 51.1907, 22.3974, 28.8832, 27.9358
10, 900.00000, 128.364, 128.736, 128.796, 0, 56.7626, 23.7687, 33.0836, 31.1288
10, 1800.00000, 128.558, 128.847, 128.89, 0, 41.2632, 15.5711, 25.7687, 23.8486
10, 2700.00000, 128.548, 128.869, 128.85, 0, 36.1746, 14.7904, 21.5559, 21.5092
11, 0.00000, 128.526, 128.887, 128.823, 0, 39.143, 14.5331, 24.7554, 23.6581
11, 900.00000, 128.379, 128.807, 128.769, 0, 53.6033, 23.2325, 30.5308, 30.2226
11, 1800.00000, 128.352, 128.779, 128.744, 0, 51.1544, 22.6822, 28.666, 29.1462
11, 2700.00000, 128.466, 128.858, 128.802, 0, 43.4878, 18.0854, 25.5906, 25.5027
12, 0.00000, 128.508, 128.906, 128.839, 0, 44.0042, 18.2131, 25.9763, 25.7961
12, 900.00000, 128.388, 128.793, 128.745, 0, 46.4235, 18.9747, 27.6291, 27.1309
12, 1800.00000, 128.284, 128.769, 128.683, 0, 56.7499, 22.8392, 34.0792, 32.6694
12, 2700.00000, 128.387, 128.8, 128.76, 0, 47.1756, 20.6103, 26.7806, 27.3655
13, 0.00000, 128.361, 128.82, 128.738, 0, 51.9215, 21.7641, 30.3534, 30.0128
13, 900.00000, 128.325, 128.788, 128.71, 0, 52.6045, 21.9778, 30.8219, 30.3882
13, 1800.00000, 128.335, 128.782, 128.715, 0, 50.7104, 21.4389, 29.472, 29.3355
13, 2700.00000, 128.182, 128.651, 128.558, 0, 51.353, 19.2125, 32.3149, 30.635
14, 0.00000, 128.187, 128.671, 128.583, 0, 54.7096, 21.4735, 33.4171, 31.9869
14, 900.00000, 128.257, 128.716, 128.646, 0, 52.2386, 21.2537, 31.1755, 30.3826
14, 1800.00000, 128.396, 128.79, 128.735, 0, 42.4949, 17.4357, 25.2665, 25.2328
14, 2700.00000, 128.439, 128.8, 128.758, 0, 37.6599, 15.7048, 22.1862, 22.6863
15, 0.00000, 128.246, 128.686, 128.671, 0, 53.7165, 25.0346, 28.9115, 30.5535
15, 900.00000, 128.45, 128.81, 128.789, 0, 39.441, 17.9524, 21.7438, 23.3881
15, 1800.00000, 128.378, 128.762, 128.741, 0, 43.9295, 19.5212, 24.6303, 25.605
15, 2700.00000, 128.303, 128.727, 128.698, 0, 50.5748, 22.2219, 28.5592, 29.0245
16, 0.00000, 128.288, 128.706, 128.687, 0, 49.7889, 22.1461, 27.8544, 28.5795
16, 900.00000, 128.474, 128.79, 128.799, 0, 34.2385, 15.7061, 18.802, 20.6592
16, 1800.00000, 128.442, 128.797, 128.771, 0, 38.2928, 16.5623, 21.9599, 22.8026
16, 2700.00000, 128.431, 128.782, 128.793, 0, 44.7813, 18.1258, 26.7917, 25.852
17, 0.00000, 128.331, 128.732, 128.727, 0, 51.6532, 21.0265, 30.7609, 29.4168
17, 900.00000, 128.131, 128.616, 128.613, 0, 67.3085, 28.1587, 39.2915, 37.3278
17, 1800.00000, 128.3, 128.677, 128.716, 0, 55.5765, 19.2448, 36.3986, 32.5109
17, 2700.00000, 128.214, 128.635, 128.7, 0, 65.6083, 25.4867, 40.2024, 36.3842
18, 0.00000, 128.216, 128.655, 128.686, 0, 65.5788, 23.272, 42.384, 37.7556
18, 900.00000, 127.781, 128.363, 128.419, 0, 91.6347, 35.4019, 56.348, 50.4154
18, 1800.00000, 127.626, 128.275, 128.328, 0, 103.082, 41.4515, 61.7651, 55.6646
18, 2700.00000, 127.318, 128.043, 128.195, 0, 127.997, 52.3733, 75.7652, 67.3323
