hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 900.00000, 114.347, 115.817, 117.207, 0, 1227.42, 1100.44, 1019.78, 185.51
0, 1800.00000, 114.994, 116.393, 117.738, 0, 1182.89, 1061.45, 982.941, 178.354
0, 2700.00000, 115.716, 117.03, 118.311, 0, 1127.43, 1012.22, 938.173, 168.684
1, 0.00000, 114.417, 115.923, 117.226, 0, 1226.61, 1096.94, 1021.88, 183.372
1, 900.00000, 114.701, 116.203, 117.453, 0, 1207.24, 1078.01, 1006.15, 180.268
1, 1800.00000, 114.772, 116.228, 117.51, 0, 1204.3, 1078.54, 1003.96, 179.149
1, 2700.00000, 114.546, 116.085, 117.451, 0, 1221.57, 1089.46, 1007.93, 190.785
2, 0.00000, 114.196, 115.713, 117.129, 0, 1246.61, 1116.14, 1031.94, 191.605
2, 900.00000, 114.808, 116.295, 117.604, 0, 1202.69, 1074.5, 997.478, 183.384
2, 1800.00000, 114.803, 116.313, 117.655, 0, 1202.02, 1072.17, 992.29, 187.265
2, 2700.00000, 115.163, 116.643, 117.919, 0, 1174.36, 1046.61, 971.298, 181.446
3, 0.00000, 116.725, 118.052, 119.123, 0, 1054.06, 937.708, 877.888, 157.979
3, 900.00000, 116.959, 118.257, 119.323, 0, 1033.25, 919.331, 859.826, 155.393
3, 1800.00000, 116.973, 118.325, 119.419, 0, 1037.34, 919.048, 856.094, 162.174
3, 2700.00000, 115.842, 117.243, 118.441, 0, 1120.08, 998.235, 929.412, 170.554
4, 0.00000, 116.272, 117.598, 118.77, 0, 1087.39, 971.129, 904.334, 163.572
4, 900.00000, 116.986, 118.24, 119.29, 0, 1031.26, 920.252, 863.416, 150.574
4, 1800.00000, 115.656, 117.058, 118.299, 0, 1132.39, 1010.11, 938.858, 172.997
