hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 900.00000, 128.582, 128.49, 128.979, 0, 6.13921, 6.13847, 9.09495E-013, 6.15805
0, 1800.00000, 128.679, 128.591, 129.064, 0, 6.11715, 6.11645, 1.28622E-012, 6.13517
0, 2700.00000, 128.725, 128.633, 129.097, 0, 5.85621, 5.85551, 4.54747E-013, 5.87317
1, 0.00000, 128.642, 128.553, 129.027, 0, 6.51212, 6.51138, 1.94268E-012, 6.53116
1, 900.00000, 128.692, 128.608, 129.064, 0, 6.07619, 6.07553, 1.83315E-012, 6.0934
1, 1800.00000, 128.723, 128.636, 129.096, 0, 6.41066, 6.40991, 2.03369E-012, 6.42875
1, 2700.00000, 128.711, 128.627, 129.086, 0, 6.44776, 6.44707, 1.13687E-012, 6.46592
2, 0.00000, 128.673, 128.583, 129.056, 0, 6.26179, 6.26105, 9.37486E-013, 6.28013
2, 900.00000, 128.742, 128.656, 129.113, 0, 6.28895, 6.28823, 2.81246E-012, 6.3066
2, 1800.00000, 128.733, 128.65, 129.1, 0, 5.92331, 5.92268, 2.27374E-012, 5.93989
2, 2700.00000, 128.75, 128.666, 129.11, 0, 6.18341, 6.18271, 1.94268E-012, 6.20026
3, 0.00000, 128.838, 128.756, 129.188, 0, 6.05316, 6.05251, 1.87497E-012, 6.06921
3, 900.00000, 128.82, 128.741, 129.169, 0, 5.70789, 5.70729, 1.13687E-012, 5.72304
3, 1800.00000, 128.88, 128.801, 129.222, 0, 6.23586, 6.23522, 2.76612E-012, 6.25179
3, 2700.00000, 128.759, 128.675, 129.123, 0, 6.14034, 6.13967, 2.81246E-012, 6.1573
4, 0.00000, 128.781, 128.696, 129.149, 0, 6.61741, 6.61667, 1.28622E-012, 6.63566
4, 900.00000, 128.811, 128.724, 129.178, 0, 6.57589, 6.57513, 1.13687E-012, 6.59404
4, 1800.00000, 128.715, 128.626, 129.095, 0, 6.72132, 6.72054, 2.57244E-012, 6.74055
4, 2700.00000, 128.779, 128.687, 129.149, 0, 7.05243, 7.05159, 1.83315E-012, 7.07195
5, 0.00000, 128.75, 128.665, 129.114, 0, 6.74603, 6.7453, 1.81899E-012, 6.76432
5, 900.00000, 128.78, 128.693, 129.142, 0, 6.71515, 6.71439, 9.09495E-013, 6.73333
5, 1800.00000, 128.726, 128.631, 129.103, 0, 6.70005, 6.69922, 1.01685E-012, 6.71933
5, 2700.00000, 128.752, 128.661, 129.121, 0, 6.70456, 6.70376, 1.01685E-012, 6.72325
6, 0.00000, 128.846, 128.756, 129.202, 0, 6.76667, 6.76587, 1.83315E-012, 6.78474
6, 900.00000, 128.766, 128.673, 129.131, 0, 6.31272, 6.31195, 1.13687E-012, 6.33039
6, 1800.00000, 128.74, 128.645, 129.118, 0, 7.28563, 7.28473, 1.94268E-012, 7.30624
6, 2700.00000, 128.85, 128.78, 129.195, 0, 7.60421, 7.60351, 1.63961E-012, 7.62246
7, 0.00000, 128.781, 128.704, 129.137, 0, 7.7038, 7.70303, 1.81899E-012, 7.72322
7, 900.00000, 128.713, 128.632, 129.089, 0, 8.81379, 8.81286, 9.09495E-013, 8.83672
7, 1800.00000, 128.827, 128.773, 129.162, 0, 8.88189, 8.88127, 9.09495E-013, 8.90071
7, 2700.00000, 128.771, 128.715, 129.113, 0, 9.74753, 9.74682, 1.01685E-012, 9.76813
8, 0.00000, 128.662, 128.604, 129.01, 0, 9.9805, 9.97974, 4.29008E-012, 10.002
8, 900.00000, 128.712, 128.658, 129.051, 0, 10.6741, 10.6734, 1.01685E-012, 10.6955
8, 1800.00000, 128.639, 128.585, 129.004, 0, 12.3645, 12.3636, 1.94268E-012, 12.3899
8, 2700.00000, 128.618, 128.577, 128.982, 0, 12.3149, 12.3143, 1.81899E-012, 12.3392
9, 0.00000, 128.477, 128.432, 128.862, 0, 13.0421, 13.0413, 1.13687E-012, 13.0695
9, 900.00000, 128.499, 128.456, 128.879, 0, 13.4475, 13.4468, 2.27374E-012, 13.4747
9, 1800.00000, 128.509, 128.501, 128.879, 0, 15.1924, 15.1922, 2.76612E-012, 15.2165
9, 2700.00000, 128.605, 128.608, 128.945, 0, 14.0803, 14.0803, 1.94268E-012, 14.0998
10, 0.00000, 128.596, 128.595, 128.925, 0, 13.4961, 13.4961, 1.94268E-012, 13.5147
