hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 900.00000, 128.182, 127.864, 128.93, 0, 42.6928, 54.5254, 15.8623, 34.4183
0, 1800.00000, 128.387, 128.079, 129.016, 0, 36.0639, 47.6143, 15.4218, 28.3331
0, 2700.00000, 128.441, 128.143, 129.06, 0, 35.2745, 46.0825, 14.7237, 27.6742
1, 0.00000, 128.356, 128.032, 128.968, 0, 36.2106, 48.6583, 16.3418, 28.3152
1, 900.00000, 128.423, 128.104, 129.003, 0, 34.7139, 47.1462, 16.3117, 26.9466
1, 1800.00000, 128.47, 128.146, 129.03, 0, 33.8107, 46.3859, 16.3512, 26.1996
1, 2700.00000, 128.434, 128.11, 129.016, 0, 35.2106, 47.9297, 16.492, 27.4673
2, 0.00000, 128.401, 128.061, 128.978, 0, 35.1425, 48.4349, 17.2662, 27.1696
2, 900.00000, 128.484, 128.16, 129.042, 0, 33.8606, 46.4655, 16.4302, 26.1966
2, 1800.00000, 128.469, 128.148, 129.031, 0, 34.0578, 46.6946, 16.4846, 26.3526
2, 2700.00000, 128.517, 128.196, 129.045, 0, 32.605, 45.1557, 16.4453, 24.9979
3, 0.00000, 128.565, 128.294, 129.157, 0, 33.9788, 43.8486, 13.7697, 26.6304
3, 900.00000, 128.58, 128.314, 129.149, 0, 32.3222, 42.0373, 13.5675, 25.1365
3, 1800.00000, 128.658, 128.384, 129.184, 0, 31.0894, 41.3536, 14.2361, 23.778
3, 2700.00000, 128.532, 128.233, 129.079, 0, 32.22, 43.5139, 15.2018, 24.7563
4, 0.00000, 128.561, 128.271, 129.115, 0, 32.0025, 42.693, 14.5043, 24.7196
4, 900.00000, 128.54, 128.272, 129.158, 0, 34.4865, 43.8465, 13.3118, 27.1747
4, 1800.00000, 128.457, 128.153, 129.052, 0, 34.5868, 45.8744, 15.2671, 26.8887
4, 2700.00000, 128.567, 128.266, 129.108, 0, 31.8797, 42.9231, 14.997, 24.4313
5, 0.00000, 128.517, 128.208, 129.063, 0, 33.0961, 44.9725, 15.7971, 25.4821
5, 900.00000, 128.564, 128.255, 129.09, 0, 31.913, 43.6529, 15.65, 24.4244
5, 1800.00000, 128.533, 128.193, 129.033, 0, 30.8944, 43.926, 16.8839, 23.4928
5, 2700.00000, 128.537, 128.213, 129.063, 0, 32.078, 44.393, 16.1544, 24.592
6, 0.00000, 128.689, 128.386, 129.159, 0, 28.2673, 39.5343, 14.9389, 21.3849
6, 900.00000, 128.59, 128.282, 129.095, 0, 29.6454, 40.9431, 14.9763, 22.6174
6, 1800.00000, 128.477, 128.175, 129.083, 0, 34.8475, 45.6976, 14.5196, 27.494
6, 2700.00000, 128.628, 128.405, 129.193, 0, 30.1711, 37.6358, 11.0209, 23.7672
7, 0.00000, 128.516, 128.265, 129.126, 0, 33.3143, 41.9987, 12.2151, 26.538
7, 900.00000, 128.54, 128.286, 129.086, 0, 29.3035, 37.8664, 12.1272, 22.7434
7, 1800.00000, 128.637, 128.426, 129.15, 0, 27.6879, 35.1238, 11.0069, 21.3478
7, 2700.00000, 128.643, 128.419, 129.095, 0, 25.3201, 33.316, 11.9664, 18.7582
8, 0.00000, 128.516, 128.258, 128.969, 0, 27.1645, 36.9892, 13.9424, 20.2099
8, 900.00000, 128.656, 128.411, 129.009, 0, 22.1106, 31.499, 13.7845, 15.7215
8, 1800.00000, 128.574, 128.356, 128.992, 0, 24.0507, 31.8566, 12.3293, 17.1453
8, 2700.00000, 128.551, 128.334, 128.947, 0, 22.4987, 30.6985, 12.5503, 16.0421
9, 0.00000, 128.41, 128.11, 128.758, 0, 23.8518, 36.486, 17.2325, 17.8109
9, 900.00000, 128.456, 128.182, 128.793, 0, 22.6716, 34.0561, 16.2707, 16.4282
9, 1800.00000, 128.466, 128.247, 128.817, 0, 21.2262, 30.7259, 13.4464, 15.9251
9, 2700.00000, 128.626, 128.425, 128.876, 0, 16.2823, 25.431, 13.1763, 12.8801
10, 0.00000, 128.579, 128.362, 128.848, 0, 18.2437, 28.1106, 14.0691, 14.1299
10, 900.00000, 128.516, 128.279, 128.776, 0, 17.7828, 28.3328, 14.829, 14.2622
10, 1800.00000, 128.6, 128.341, 128.768, 0, 14.3788, 25.981, 15.9645, 14.0506
10, 2700.00000, 128.636, 128.455, 128.718, 0, 10.373, 19.2965, 13.6404, 15.5918
11, 0.00000, 128.655, 128.492, 128.742, 0, 10.2086, 18.4014, 12.8643, 14.9146
11, 900.00000, 128.546, 128.387, 128.757, 0, 15.0808, 24.3028, 12.7641, 14.1472
11, 1800.00000, 128.609, 128.488, 128.734, 0, 10.9354, 17.8544, 11.4234, 13.9975
11, 2700.00000, 128.638, 128.53, 128.771, 0, 10.9331, 17.3514, 10.7479, 13.284
12, 0.00000, 128.67, 128.555, 128.809, 0, 11.4015, 18.4093, 11.0087, 13.4372
12, 900.00000, 128.551, 128.4, 128.706, 0, 11.9846, 20.2624, 12.1951, 14.5043
12, 1800.00000, 128.493, 128.381, 128.751, 0, 14.7544, 22.0783, 10.4974, 12.925
12, 2700.00000, 128.544, 128.448, 128.753, 0, 12.8392, 19.444, 10.1598, 12.6378
13, 0.00000, 128.593, 128.491, 128.765, 0, 12.3231, 19.1803, 10.7397, 13.2743
13, 900.00000, 128.559, 128.45, 128.738, 0, 12.3884, 19.5167, 10.7609, 13.5328
13, 1800.00000, 128.554, 128.416, 128.701, 0, 12.1419, 20.3809, 12.0885, 15.1358
