hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 900.00000, 127.909, 127.816, 128.223, 0, 45.7847, 45.7793, 45.8029, 0.119833
0, 1800.00000, 128.035, 127.946, 128.337, 0, 44.032, 44.0271, 44.049, 0.110483
0, 2700.00000, 128.065, 127.973, 128.358, 0, 44.561, 44.5558, 44.5777, 0.109794
1, 0.00000, 127.997, 127.907, 128.295, 0, 44.2733, 44.2683, 44.29, 0.110364
1, 900.00000, 128.044, 127.958, 128.334, 0, 44.1203, 44.1155, 44.1366, 0.106467
1, 1800.00000, 128.099, 128.01, 128.386, 0, 42.9364, 42.9315, 42.9522, 0.1031
1, 2700.00000, 128.087, 128.002, 128.375, 0, 42.8942, 42.8897, 42.91, 0.102846
2, 0.00000, 128.008, 127.917, 128.306, 0, 45.1739, 45.1687, 45.1911, 0.112622
2, 900.00000, 128.105, 128.018, 128.391, 0, 43.5037, 43.4988, 43.5196, 0.10389
2, 1800.00000, 128.087, 128.002, 128.374, 0, 43.7617, 43.7571, 43.7777, 0.104385
2, 2700.00000, 128.096, 128.01, 128.373, 0, 44.3096, 44.3047, 44.3254, 0.10279
3, 0.00000, 128.178, 128.094, 128.447, 0, 44.4184, 44.4137, 44.4338, 0.100134
3, 900.00000, 128.167, 128.086, 128.439, 0, 43.8884, 43.8839, 43.9037, 0.0991523
3, 1800.00000, 128.206, 128.126, 128.467, 0, 45.2584, 45.2538, 45.2736, 0.0983334
3, 2700.00000, 128.102, 128.017, 128.384, 0, 44.4892, 44.4844, 44.5053, 0.104594
4, 0.00000, 128.149, 128.062, 128.429, 0, 43.4244, 43.4195, 43.44, 0.101778
4, 900.00000, 128.149, 128.06, 128.428, 0, 45.0142, 45.0091, 45.0303, 0.105664
4, 1800.00000, 128.053, 127.962, 128.343, 0, 45.2879, 45.2828, 45.3047, 0.110205
